,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
0,2021-06-14 12:05:00,57.37,18.4,15.27977,14.98,4.49,0.75,1.0,2.46063,0.7
0,2021-06-14 12:10:00,56.84636,13.397,25.1,9.48821,4.49,0.75,1.14761,3.4,0.99
0,2021-06-14 12:15:00,58.21653,12.75,20.8,8.88,4.49,0.75,1.0,2.04251,0.99
0,2021-06-14 12:20:00,57.37,12.75,15.0,9.36,4.88,0.75,1.0,2.25571,0.85429
0,2021-06-14 12:25:00,54.02712,12.75,17.52,6.0,4.49,0.75,1.19,3.4,0.7
0,2021-06-14 12:30:00,60.03193,12.75,15.0,9.5,5.0,0.75,0.2,0.95,0.18
0,2021-06-14 12:35:00,61.63987,12.75,17.01665,12.66667,5.0,0.75,1.0,1.52665,0.7
0,2021-06-14 12:40:00,71.30169,15.02525,15.0,14.98,9.5,0.8,1.0,1.03,0.7
0,2021-06-14 12:45:00,65.43415,15.02525,15.0,14.98,9.5,0.8,0.99,1.03,0.42
0,2021-06-14 12:50:00,57.37,12.75,17.52,9.5,5.0,0.75,1.19,3.26517,0.99
0,2021-06-14 12:55:00,63.91527,15.02525,15.0,9.5,9.5,0.8,1.0,2.44255,0.44
0,2021-06-14 13:00:00,67.78987,18.4,13.8,13.4,9.5,0.8,0.21,1.03,0.41
0,2021-06-14 13:05:00,70.97895,22.08895,13.8,15.0,15.0,0.8,0.34,1.11285,0.41
0,2021-06-14 13:10:00,72.05494,17.14042,13.8,9.95,9.5,0.8,0.21,1.03,0.41
0,2021-06-14 13:15:00,88.8655,18.4,15.7075,12.04355,15.0,0.8,0.99,1.8,0.44
0,2021-06-14 13:20:00,88.82077,17.79,13.8,9.95,10.17151,0.8,0.34,1.03,0.44
0,2021-06-14 13:25:00,104.793,16.15926,13.8,9.95,9.42981,0.8,0.34,1.03,0.42
0,2021-06-14 13:30:00,72.2623,18.4,13.8,18.74353,15.1,0.8,0.21,1.0,0.41
0,2021-06-14 13:35:00,63.20283,13.41571,13.8,9.5,7.73,0.8,0.34,1.03,0.41
0,2021-06-14 13:40:00,87.8804,15.0,12.62991,9.95,9.5,0.8,0.2,0.95,0.41
0,2021-06-14 13:45:00,96.88168,13.99,12.36,9.95,5.42147,0.8,0.34,1.03,0.42
0,2021-06-14 13:50:00,103.17727,12.75,12.36,9.95,5.0,0.8,0.2,0.8,0.41
0,2021-06-14 13:55:00,103.69751,12.75,11.295,9.95,5.13151,0.8,0.18,0.8,0.41
0,2021-06-14 14:00:00,125.54744,12.77822,11.3525,9.95,4.88,0.8,0.21,0.95,0.42
0,2021-06-14 14:05:00,43.09,12.75,13.8,7.73,4.49,0.75,0.99,1.8,0.42
