,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
24,2021-06-14 21:40:00,99.25304,24.9,10.6,112.42629,15.1,0.95,0.14,0.90444,0.2
24,2021-06-14 21:45:00,88.99998,24.9,10.6,100.89,15.1,0.95,0.14,0.90444,0.2
24,2021-06-14 21:50:00,68.6643,24.9,12.27371,100.89,15.1,0.95,0.14,0.90444,0.2
24,2021-06-14 21:55:00,81.76199,24.9,10.6,100.89,15.1,0.95,0.05,0.45,0.18
24,2021-06-14 22:00:00,80.92298,24.9,10.6,100.89,15.1,0.95,0.21,1.03,0.2
24,2021-06-14 22:05:00,117.97344,40.36,10.7,114.39564,15.1,0.9,0.03,0.18,0.18
24,2021-06-14 22:10:00,87.44,24.9,7.5,99.0,15.1,0.8,0.18,0.8,0.19
24,2021-06-14 22:15:00,89.0,24.9,10.7,49.98,15.1,0.8,0.18,0.22095,0.18
24,2021-06-14 22:20:00,81.50007,24.9,7.5,47.43648,15.1,0.8,0.03,0.18,0.18
24,2021-06-14 22:25:00,67.31405,24.9,5.95,34.89332,15.1,0.8,0.18,0.45,0.18
24,2021-06-14 22:30:00,86.97,24.9,7.73,50.89435,15.1,0.8,0.14,0.18,0.18
24,2021-06-14 22:35:00,98.83,24.9,10.7,70.29,15.1,0.8,0.18,0.22095,0.18
24,2021-06-14 22:40:00,89.00002,24.9,10.7,63.2331,15.1,0.8,0.21,0.44,0.18
24,2021-06-14 22:45:00,84.81502,24.9,7.965,58.07286,15.1,0.8,0.18,0.22095,0.18
24,2021-06-14 22:50:00,87.44,24.9,10.7,86.48884,15.0,0.8,0.18,0.22095,0.18
24,2021-06-14 22:55:00,39.97404,24.9,6.0,86.88346,15.0,0.8,0.03,0.18,0.15
24,2021-06-14 23:00:00,84.39381,24.9,5.95,87.74046,15.0,0.8,0.14,0.22366,0.18
24,2021-06-14 23:05:00,112.04994,24.9,5.95,110.21353,13.73,0.8,0.18,0.8,0.18
24,2021-06-14 23:10:00,168.73705,40.36,5.95,164.61071,13.73,0.8,0.19,1.03,0.19
24,2021-06-14 23:15:00,118.00042,24.9,5.95,172.50843,15.0,0.8,0.6,1.64295,0.43
24,2021-06-14 23:20:00,112.04972,24.9,5.95,103.01651,9.4,0.8,0.18,0.8,0.18
24,2021-06-14 23:25:00,117.99993,24.9,5.95,106.74797,9.4,0.8,0.18,1.03,0.18
24,2021-06-14 23:30:00,115.82993,24.9,5.95,99.46637,9.4,0.8,0.14,0.38,0.18
24,2021-06-14 23:35:00,155.28276,24.9,5.95,126.13557,13.73,0.8,0.18,0.95,0.41
24,2021-06-14 23:40:00,148.89641,24.9,5.95,121.3653,13.73,0.8,0.03,0.38,0.18
24,2021-06-14 23:45:00,118.0,18.4,5.95,99.0,10.254,0.8,0.18,1.0,0.18
24,2021-06-14 23:50:00,113.80576,18.4,5.95,99.0,7.73,0.8,0.14,0.8,0.18
24,2021-06-14 23:55:00,115.83007,18.4,5.95,99.0,7.73,0.8,0.14,0.8,0.18
