,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
12,2021-01-22 05:45:00,36.52682,10.98,10.99,5.73,2.0,0.88,0.81,1.99,0.44
12,2021-01-22 05:50:00,40.73004,9.92015,10.99,5.73,2.29,0.88,1.0,3.67,1.0
12,2021-01-22 05:55:00,36.28351,7.98,10.99,5.73,2.0,0.88,0.99,1.99,0.44
12,2021-01-22 06:00:00,36.28703,7.98,9.24,4.81909,2.0,0.88,0.99,1.99,0.79
12,2021-01-22 06:05:00,36.29676,5.15024,11.0,5.0,2.24726,0.88,0.5,1.95,0.43
12,2021-01-22 06:10:00,36.64465,7.98,7.73,4.74509,2.0,0.88,0.49,1.81,0.43
12,2021-01-22 06:15:00,36.33474,7.0,11.0,5.73,2.0,0.88,0.05,1.03,0.2
12,2021-01-22 06:20:00,35.15012,3.38,7.73,5.0,1.98,0.88,0.05,1.03,0.2
12,2021-01-22 06:25:00,35.25,3.76316,7.73,4.4,1.98,0.88,0.2,1.4,0.42
12,2021-01-22 06:30:00,33.0218,2.55,11.0,3.89,1.72912,0.88,0.05,1.03,0.2
12,2021-01-22 06:35:00,32.78253,1.58046,11.0,3.69253,1.7,0.88,0.05,1.03,0.2
12,2021-01-22 06:40:00,32.0053,2.81,11.0,3.0,1.6153,0.88,0.05,1.03,0.2
12,2021-01-22 06:45:00,30.87,2.81,13.95,2.0,1.49,0.87,0.2,1.03,0.2
12,2021-01-22 06:50:00,31.31995,2.81,13.95,2.43995,1.49,0.88,0.49,1.8,0.43
12,2021-01-22 06:55:00,30.38745,2.81,13.95,2.00745,1.0,0.87,0.4,1.4,0.42
12,2021-01-22 07:00:00,30.15,2.81,13.95,1.77,1.0,0.87,0.2,1.03,0.42
12,2021-01-22 07:05:00,30.1,2.55,10.47167,1.0,1.0,0.87,0.5,1.81,0.43
12,2021-01-22 07:10:00,30.1,2.62,13.95,1.0,1.0,0.87,0.4,1.4,0.42
12,2021-01-22 07:15:00,29.77784,7.98,11.0,1.0,1.0,0.87,0.21,1.8,0.42
12,2021-01-22 07:20:00,30.1,7.0,10.88,1.0,1.0,0.87,0.75789,1.81,0.43
12,2021-01-22 07:25:00,28.29026,9.99,14.0,1.0,1.0,0.87,0.2,1.03,0.2
12,2021-01-22 07:30:00,28.32492,1.5,10.31333,1.0,1.0,0.87,0.4,1.8,0.43
12,2021-01-22 07:35:00,27.90287,10.98,10.5725,1.0,0.99,0.87,0.21,3.67,0.99
12,2021-01-22 07:40:00,28.08254,11.0,10.35667,1.0,0.99,0.87,0.2,2.0,0.79
12,2021-01-22 07:45:00,27.70785,7.0,11.0,0.73,0.75,0.87,0.99,3.68,1.03
12,2021-01-22 07:50:00,27.90043,2.9033,11.0,0.99,0.99,0.87,0.99,3.68,1.03
12,2021-01-22 07:55:00,29.2509,7.0,11.0,1.0,0.99,0.87,1.0,3.81,1.03
12,2021-01-22 08:00:00,28.32167,7.0,11.0,1.0,0.99,0.87,0.99,3.68,1.03
12,2021-01-22 08:05:00,28.29041,9.99,14.0,0.73,0.75,0.87,0.2,1.4,0.42
12,2021-01-22 08:10:00,29.6423,7.0,11.0,0.73,0.75,0.87,0.82737,1.99,0.44
12,2021-01-22 08:15:00,28.27061,7.0,11.0,0.73,0.75,0.87,0.4,1.95,0.43
12,2021-01-22 08:20:00,28.3662,7.0,10.99,0.73,0.81,0.87,0.81,3.67,0.4575
12,2021-01-22 08:25:00,28.09474,7.0,10.32333,0.99,0.75,0.87,0.4,1.95,0.44
12,2021-01-22 08:30:00,28.0694,4.0695,10.32333,1.0,1.0,0.87,0.4,1.99,0.44
12,2021-01-22 08:35:00,26.95491,3.38,8.49,0.97,0.75,0.87,0.81,4.49,1.78
12,2021-01-22 08:40:00,28.27893,1.99,8.0725,1.0,0.99,0.87,0.81,3.68,0.79
12,2021-01-22 08:45:00,25.41,11.14407,11.0,1.0,1.0,0.87,0.05,3.67,0.2
12,2021-01-22 08:50:00,28.25886,4.25886,16.78,0.99,0.99,0.87,0.81,3.81,0.61286
12,2021-01-22 08:55:00,25.41,2.90828,11.0,1.0,1.0,0.87,0.2,3.68,0.42
12,2021-01-22 09:00:00,25.41,1.5,9.24,0.99,0.81,0.87,0.99,4.49,0.99
12,2021-01-22 09:05:00,26.94536,2.94546,8.49,0.73,0.75,0.87,0.94737,4.49,0.99
12,2021-01-22 09:10:00,25.0,3.38,8.24991,0.73,0.75,0.87,0.81,4.24991,0.99
12,2021-01-22 09:15:00,25.40997,11.0,8.2725,0.73,0.75,0.87,0.81,4.2725,0.99
12,2021-01-22 09:20:00,25.41,7.0,9.0625,0.6,0.73,0.87,0.81,4.61,1.78
12,2021-01-22 09:25:00,25.41,9.99,8.49,0.73,0.75,0.87,0.94737,4.49,0.99
12,2021-01-22 09:30:00,24.84,11.0,8.49,0.6,0.75,0.87,0.94737,4.49,0.99
12,2021-01-22 09:35:00,24.84,7.0,8.3,0.73,0.75,0.87,0.81,4.49,0.99
12,2021-01-22 09:40:00,24.84,7.0,9.32178,0.62,0.75,0.87,0.99,5.32178,1.78
12,2021-01-22 09:45:00,24.84,10.98,9.24,0.5,0.75,0.87,0.92211,5.24,1.78
12,2021-01-22 09:50:00,24.84,3.38,9.01028,0.4,0.73,0.8,0.81,5.01028,1.72778
12,2021-01-22 09:55:00,25.03393,3.38,8.5575,0.62,0.75,0.87,0.99,4.5575,0.99
12,2021-01-22 10:00:00,18.51,5.73,8.5,0.73,0.99,0.87,0.81,4.5,0.95
12,2021-01-22 10:05:00,26.51,10.66931,7.2825,0.4,0.75,0.87,0.81,6.27837,0.99
12,2021-01-22 10:10:00,25.41,3.38,7.5675,0.4,0.73,0.8,0.99,7.3,1.0
12,2021-01-22 10:15:00,25.41,5.73,8.0725,0.4,0.73,0.75,0.81,7.2925,0.79
12,2021-01-22 10:20:00,19.1212,7.0,10.99,0.6,0.75,0.87,0.99,7.3,0.99
12,2021-01-22 10:25:00,24.84,7.0,8.57333,0.6,0.75,0.87,1.0,7.3,0.99
12,2021-01-22 10:30:00,19.34688,11.0,10.99,0.6,0.75,0.87,2.02737,8.67,1.78
12,2021-01-22 10:35:00,25.41,7.0,8.9775,0.3,0.62,0.68,1.23,7.31683,1.03
12,2021-01-22 10:40:00,25.71,5.73,7.05333,0.3,0.73,0.75,0.4,4.5,0.42
12,2021-01-22 10:45:00,24.84,11.68,7.39417,0.4,0.75,0.87,1.23,8.19556,1.03
12,2021-01-22 10:50:00,25.41,11.0,6.99,0.4,0.75,0.87,1.0,7.3,0.99
12,2021-01-22 10:55:00,24.88149,11.0,6.99,0.4,0.73,0.8,1.0,7.3,0.99
12,2021-01-22 11:00:00,24.84,11.68,7.11921,0.4,0.73,0.87,1.0,7.3,0.99
12,2021-01-22 11:05:00,19.28403,5.73,9.64,0.4,0.73,0.87,1.0,8.67,1.78
12,2021-01-22 11:10:00,24.84,7.0,9.24,0.4,0.73,0.75,1.1,7.3,0.99
12,2021-01-22 11:15:00,24.84,10.712,8.3,0.25,0.62,0.8,1.0,7.3,1.70311
12,2021-01-22 11:20:00,23.85857,10.36,8.45417,0.3,0.62,0.8,0.95,7.3,0.95
12,2021-01-22 11:25:00,24.84,7.0,8.5,0.4,0.73,0.75,1.23,7.3,1.78
12,2021-01-22 11:30:00,25.41,10.98,8.99776,0.4,0.75,0.87,1.1,7.99776,1.03
12,2021-01-22 11:35:00,25.41,10.69344,8.9775,0.4,0.75,0.87,1.23,8.68,1.03
12,2021-01-22 11:40:00,25.41,10.531,8.77167,0.6,0.75,0.87,1.1,8.67,1.03
12,2021-01-22 11:45:00,30.15,11.0,6.39417,0.73,0.75,0.87,1.23,8.67,1.03
12,2021-01-22 11:50:00,28.35253,5.73,6.38009,0.73,0.99,0.87,0.99,3.73,0.44
12,2021-01-22 11:55:00,28.04602,7.0,8.08,0.99,1.0,0.87,0.81,4.08,0.42
12,2021-01-22 12:00:00,28.0609,5.73,6.72996,0.73,0.99,0.87,1.0,4.49,0.99
12,2021-01-22 12:05:00,30.1,11.0,8.18167,1.0,1.0,0.87,1.1,4.61,0.44
12,2021-01-22 12:10:00,30.1,7.0,7.7225,1.0,1.49,0.87,0.81,4.49,0.44
12,2021-01-22 12:15:00,30.15,6.14994,6.44,1.0,1.49,0.88,1.0,4.5,0.44
12,2021-01-22 12:20:00,30.1,11.68,6.44,1.0,1.49,0.88,1.0,4.1934,0.44
12,2021-01-22 12:25:00,30.15,7.0,7.7225,1.0,1.0,0.87,0.81,4.05985,0.44
12,2021-01-22 12:30:00,30.15,6.14994,6.44,1.0,1.0,0.87,1.0,3.68,0.44
12,2021-01-22 12:35:00,30.15,7.0,7.73,1.0,0.99,0.87,0.99,3.67,0.42
12,2021-01-22 12:40:00,30.15,5.73,7.05333,1.0,1.0,0.87,0.4,1.99,0.42
12,2021-01-22 12:45:00,30.15,3.38,7.73,1.0,1.0,0.87,0.95,1.99,0.22583
12,2021-01-22 12:50:00,30.1,3.38,7.7025,1.0,1.0,0.87,0.81,2.25715,0.42
12,2021-01-22 12:55:00,30.32003,11.68,8.3575,1.0,1.0,0.87,0.99,3.48868,0.79
12,2021-01-22 13:00:00,30.27449,11.0,7.7225,1.0,1.49,0.88,0.81,1.99,0.44
12,2021-01-22 13:05:00,30.15,5.73,6.0,1.28,1.49,0.87,0.99,1.99,0.79
12,2021-01-22 13:10:00,30.78119,11.07018,6.0,1.48,1.49,0.87,0.95,1.99,0.79
12,2021-01-22 13:15:00,31.02356,11.68,6.0,1.0,1.49,0.87,0.4,1.04032,0.44
12,2021-01-22 13:20:00,30.57983,13.8,6.0,1.0,1.49,0.87,0.4,1.0406,0.44
12,2021-01-22 13:25:00,30.36271,14.03,4.99,1.48,1.49,0.87,0.99,1.81,0.99
12,2021-01-22 13:30:00,30.96247,14.03,6.0,1.48,1.49,0.87,0.95,1.81,0.95
12,2021-01-22 13:35:00,31.05793,11.07046,6.0,1.0,1.0,0.87,1.0,3.73,0.99
12,2021-01-22 13:40:00,31.44027,14.73,4.99,1.48,1.49,0.87,1.23,4.49,1.03
12,2021-01-22 13:45:00,32.40213,10.36,6.0,1.49,1.0,0.87,1.23,3.73,1.03
12,2021-01-22 13:50:00,35.25,14.73,6.0,1.73,1.73,0.87,1.1,3.68,1.03
12,2021-01-22 13:55:00,34.52135,14.73,4.99,1.95,1.73,0.87,1.0,1.99,0.99
12,2021-01-22 14:00:00,38.7162,15.0,4.99,1.95,1.73,0.87,1.0,2.0,0.99
12,2021-01-22 14:05:00,35.25,13.32245,4.99,2.0,1.73,0.87,0.81,1.03,0.2
12,2021-01-22 14:10:00,35.34561,10.36,4.99,2.0,1.73,0.87,0.95,1.03,0.42
12,2021-01-22 14:15:00,40.2,11.0,4.99,2.0,1.73,0.87,0.4,1.03,0.18
12,2021-01-22 14:20:00,41.64684,15.73219,5.36,2.37679,2.0,0.87,0.81,1.03,0.2
12,2021-01-22 14:25:00,41.3043,17.30436,4.99,2.30427,1.73,0.87,0.4,1.03,0.18
