,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
36,2021-06-14 21:45:00,11.34,8.897,10.6,54.77926,4.49,0.0,0.14,0.90444,0.2
36,2021-06-14 21:50:00,11.34,8.897,12.27371,74.90922,4.49,0.0,0.14,0.90444,0.2
36,2021-06-14 21:55:00,11.34,8.33872,10.6,62.00799,4.49,0.0,0.05,0.45,0.18
36,2021-06-14 22:00:00,11.34,8.897,10.6,62.68899,4.49,0.0,0.21,1.03,0.2
36,2021-06-14 22:05:00,43.65551,40.36,10.7,58.40324,8.49,0.9,0.03,0.18,0.18
36,2021-06-14 22:10:00,11.34595,9.50538,7.5,53.95469,4.49,0.0,0.18,0.8,0.19
36,2021-06-14 22:15:00,11.2929,8.26436,10.7,9.5,4.49,0.0,0.18,0.22095,0.18
36,2021-06-14 22:20:00,11.30092,8.00541,7.5,9.5,4.49,0.0,0.03,0.18,0.18
36,2021-06-14 22:25:00,11.2929,8.73022,5.95,9.5,4.49,0.0,0.18,0.45,0.18
36,2021-06-14 22:30:00,11.34,8.17918,7.73,9.5,4.49,0.0,0.14,0.18,0.18
36,2021-06-14 22:35:00,11.2929,8.26436,10.7,14.896,4.49,0.0,0.18,0.22095,0.18
36,2021-06-14 22:40:00,11.34,8.79371,10.7,14.14966,4.49,0.0,0.21,0.44,0.18
36,2021-06-14 22:45:00,11.2929,8.26436,7.965,14.43175,4.49,0.0,0.18,0.22095,0.18
36,2021-06-14 22:50:00,11.2929,8.26436,10.7,40.84733,4.49,0.0,0.18,0.22095,0.18
36,2021-06-14 22:55:00,11.30092,8.00541,6.0,86.0,6.58464,0.0,0.03,0.18,0.15
36,2021-06-14 23:00:00,11.34,8.26798,5.95,46.91642,4.49,0.0,0.14,0.22366,0.18
36,2021-06-14 23:05:00,10.5878,8.0,5.95,37.84285,8.49,0.0,0.18,0.8,0.18
36,2021-06-14 23:10:00,9.56869,8.0,5.95,44.92224,8.49,0.0,0.19,1.03,0.19
36,2021-06-14 23:15:00,7.57381,8.0,5.95,86.0,8.49,0.0,0.6,1.64295,0.43
36,2021-06-14 23:20:00,11.14,8.0,5.95,23.06791,8.49,0.0,0.18,0.8,0.18
36,2021-06-14 23:25:00,10.8522,8.0,5.95,21.04183,8.49,0.0,0.18,1.03,0.18
36,2021-06-14 23:30:00,11.32,24.9,5.95,9.5,1.73,0.8,0.14,0.38,0.18
36,2021-06-14 23:35:00,11.28,24.9,5.95,9.5,4.49,0.8,0.18,0.95,0.41
36,2021-06-14 23:40:00,11.3,12.8494,5.95,12.20748,4.49,0.0,0.03,0.38,0.18
36,2021-06-14 23:45:00,11.10151,13.88003,5.95,9.5,4.49,0.0,0.18,1.0,0.18
36,2021-06-14 23:50:00,10.63716,12.5,5.95,14.09799,4.49,0.0,0.14,0.8,0.18
36,2021-06-14 23:55:00,10.63716,12.5,5.95,13.37436,4.49,0.0,0.14,0.8,0.18
