,REGIONID,DATETIME,RRPEEP1,RRPEEP2,RRPEEP3,RRPEEP4,RRPEEP5,RRPEEP6,RRPEEP7,RRPEEP8,RRPEEP9,RRPEEP10,RRPEEP11,RRPEEP12,RRPEEP13,RRPEEP14,RRPEEP15,RRPEEP16,RRPEEP17,RRPEEP18,RRPEEP19,RRPEEP20,RRPEEP25,RRPEEP26,RRPEEP27,RRPEEP28,RRPEEP29,RRPEEP30,RRPEEP31,RRPEEP32,RRPEEP33,RRPEEP34,RRPEEP35,RRPEEP36,RRPEEP37,RRPEEP38,RRPEEP39,RRPEEP40,RRPEEP41,RRPEEP42,RRPEEP43
4,VIC1,2021/01/22 13:00:00,31.72788,31.72788,31.73682,31.17625,31.79049,29.18287,37.72858,32.34244,31.12231,32.97548,30.33044,34.96359,9.18,45.66383,32.03402,31.42398,32.03402,30.96337,32.03402,30.21636,32.71759,28.51636,36.26566,23.73962,31.72788,31.72788,31.73682,31.72788,31.79049,29.07122,31.86489,32.03402,31.42398,32.03402,31.42398,32.34244,31.12231,32.34244,32.34244
0,NSW1,2021/01/22 13:30:00,35.54,35.48,35.54,35.47005,35.54968,35.47,39.15052,35.54,35.48,35.54,35.47005,35.54968,35.47,39.15052,35.54,35.48,35.54,35.48,35.54,35.47005,35.54968,35.47,39.15052,32.5,35.54,35.48,35.54,35.48,35.54968,35.47005,39.15052,35.54,35.48,35.54,35.48,35.54,35.48,35.54,35.54
1,QLD1,2021/01/22 13:30:00,30.48,30.48,30.48,30.48,30.48,30.48,33.17618,30.48,30.48,30.48,30.48,30.48,30.15,33.17618,30.48,30.48,30.48,30.48,30.37,30.48,30.85,30.15,34.41978,27.74377,30.85,30.15,31.24553,30.1,33.15701,26.6989,39.33654,30.48,30.48,30.47,30.48,30.46,30.48,30.40383,30.40383
2,SA1,2021/01/22 13:30:00,34.09281,34.03526,34.09281,34.02571,34.1021,34.02566,37.55631,34.75368,33.38515,35.42441,32.73529,37.50835,9.87694,45.35694,35.15096,33.17902,36.04725,32.33986,71.97045,30.53661,35.8406,32.53463,41.2536,28.49481,34.09281,34.03526,34.09281,34.03526,34.1021,34.02571,37.55631,34.42202,33.70901,34.75368,33.38515,34.75368,33.06365,35.0878,7742.97383
3,TAS1,2021/01/22 13:30:00,32.94464,32.83639,32.94464,32.81844,32.9621,35.46071,37.48454,34.18748,31.9935,35.4489,31.61679,37.44865,11.33975,43.17915,33.56376,32.30338,34.18748,31.9935,33.89664,31.61679,34.73619,34.35664,39.60569,30.34633,32.84701,33.04666,32.84701,33.08421,32.86447,34.99405,37.48454,36.76826,32.00905,39.94467,31.37887,60.4,30.75715,396.66,33.6574
4,VIC1,2021/01/22 13:30:00,31.68714,31.63365,31.68714,31.62477,31.69577,31.62473,34.90625,32.30137,31.02941,32.92478,30.42541,34.86167,9.18,42.15644,31.99312,31.33042,32.30137,31.02941,32.30137,30.42541,32.6208,30.72193,36.9667,27.34017,31.68714,31.63365,31.68714,31.63365,31.69577,31.62477,34.90625,31.99312,31.33042,32.30137,31.02941,32.30137,30.7306,32.61192,32.61192
0,NSW1,2021/01/22 14:00:00,39.12,35.54986,39.14944,35.54,39.15056,35.48,49.94,39.12,35.54986,39.12,35.54,39.15056,35.54,49.9,36.89286,35.54986,39.12,35.54986,39.12,35.54,39.15056,35.54,48.00772,35.47006,38.48273,35.54986,38.53739,35.54,39.15056,35.54,43.89,36.89286,35.54986,37.68053,35.54986,37.68053,35.54986,37.29435,39.12
1,QLD1,2021/01/22 14:00:00,34.99864,31.80462,35.02498,31.7958,35.02599,31.74212,43.0625,34.99864,31.80462,34.99864,31.7958,35.02599,31.7958,43.02801,33.00613,31.80462,34.99864,31.80462,34.99864,31.7958,35.25,31.33024,42.95003,30.81126,35.2,31.33893,35.25,30.87201,38.0003,30.15,44.88717,33.00613,31.80462,33.71082,31.80462,33.71082,31.80462,33.36533,34.99864
2,SA1,2021/01/22 14:00:00,38.65134,35.12397,38.68043,35.11423,38.68154,35.05495,48.87202,39.39549,34.45774,40.15089,33.7919,42.52039,19.45231,59.13155,37.58003,34.24245,40.86233,33.3785,66.43,31.52148,40.64601,33.58222,51.59366,32.04388,38.0217,35.12397,38.07571,35.11423,38.68154,35.11423,42.9514,36.80046,34.78962,37.58616,34.45774,37.58616,34.1283,37.55698,1750.05
3,TAS1,2021/01/22 14:00:00,37.10328,33.71718,37.1312,33.70783,37.13226,33.65093,46.67826,37.81762,33.07763,38.54276,32.43847,40.64525,18.67321,56.47726,35.32652,33.39622,37.81762,33.07763,37.81762,32.43847,38.20865,32.7523,47.50881,31.75504,36.49885,33.71718,36.5507,33.70783,37.13226,33.70783,41.05087,35.70244,33.05975,40.564,32.49443,138.27,31.85369,396.7,37.81762
4,VIC1,2021/01/22 14:00:00,35.95076,32.66985,35.97781,32.66079,35.97884,32.60565,45.45731,36.64291,32.05016,37.34553,31.43085,39.54948,18.09317,55.0,34.2292,32.35885,36.64291,32.05016,36.64291,31.43085,37.0218,31.73494,46.26614,30.76865,35.36511,32.66985,35.41535,32.66079,35.97884,32.66079,39.95037,34.2292,32.35885,34.96,32.05016,34.96,31.74374,34.93286,36.64291
0,NSW1,2021/01/22 14:30:00,39.15,39.04219,39.15,38.32,39.15,35.54,49.9,39.15,39.12,39.15,38.37056,39.15,38.18056,49.9,39.14944,39.12,39.15,39.12,39.15,38.32,39.15,35.54986,43.89,35.47018,39.15,39.12,39.15,38.32,39.15,35.69,43.89,39.14944,39.12,39.15,39.12,39.15,39.01552,39.15,39.15
1,QLD1,2021/01/22 14:30:00,35.25,35.25,35.25,35.11316,35.25,32.56581,44.06685,35.25,35.25,35.25,35.15949,35.25,34.72769,44.06685,35.25,35.25,35.25,35.25,35.25,35.11316,35.60946,31.86078,40.21703,31.32383,35.60946,35.06043,36.40868,33.59203,38.63905,30.15634,45.92404,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25
2,SA1,2021/01/22 14:30:00,36.41301,36.31273,36.41301,35.64103,36.41301,33.05538,45.96507,37.12122,35.68773,37.83995,34.32989,40.06169,9.93524,56.07994,37.35278,35.46426,38.51336,34.37601,57.87,31.78922,38.07816,31.60857,44.86073,29.51722,36.41301,36.3851,36.41301,35.64103,36.41301,33.1949,40.82163,36.76528,36.03514,37.12122,35.68773,37.12122,35.24843,37.47925,1015.13
3,TAS1,2021/01/22 14:30:00,35.24733,35.15027,35.24733,34.50007,35.24733,32.0472,44.15485,35.93287,34.54527,36.62859,33.2309,38.77921,11.486,53.87137,35.58833,34.88157,35.93287,34.54527,36.62859,33.18712,36.27944,31.13923,41.53628,29.71256,35.24733,35.22032,35.24733,34.50007,35.24733,32.18224,39.51483,39.43962,34.52746,40.64525,33.84388,42.76363,33.08091,141.34611,36.62859
4,VIC1,2021/01/22 14:30:00,34.4125,34.31773,34.4125,33.68293,34.4125,31.23934,43.43978,35.0818,33.72706,35.76104,32.44383,37.86072,9.3894,52.99894,34.74542,34.05539,35.0818,33.72706,35.76104,32.40108,35.42016,30.35288,40.86361,28.96,34.4125,34.38613,34.4125,33.68293,34.4125,31.37119,38.57891,34.74542,34.05539,35.0818,33.72706,35.0818,33.3119,35.42016,35.76104
0,NSW1,2021/01/22 15:00:00,35.55,35.55,35.55046,35.55,39.87196,35.54,49.94,35.55,35.55,35.55023,35.55,39.12,35.55,49.94,35.55,35.55,35.55,35.55,35.55,35.55,39.12,35.54954,49.46945,35.47008,35.55,35.55,35.55,35.55,38.89436,35.55,49.85864,35.55,35.55,35.55,35.55,35.55,35.55,35.55,35.55
1,QLD1,2021/01/22 15:00:00,30.85,30.85,30.85,30.85,34.23899,30.85,41.79954,30.85,30.85,30.85,30.85,33.59326,30.85,41.79954,30.85,30.85,30.85,30.85,30.85,30.85,34.09147,30.44,42.79435,30.15,31.07,30.44,31.67304,30.15,35.95693,27.08869,49.5,30.85,30.85,30.85,30.85,30.85,30.85,30.7531,30.7531
2,SA1,2021/01/22 15:00:00,34.31656,34.31656,34.317,34.31656,38.48857,34.3069,47.49491,34.98052,33.66233,35.65466,33.01762,41.52792,31.10126,57.59229,35.19725,33.27616,36.09583,32.43342,61.44,30.63076,39.47959,32.6399,51.68598,31.12992,34.31656,34.31656,34.31656,34.31656,37.54489,34.31656,47.41753,34.64731,33.98824,34.98052,33.66233,35.31622,33.3388,35.65443,1015.13
3,TAS1,2021/01/22 15:00:00,32.39687,32.39687,32.39729,32.39687,36.3355,32.38776,44.84399,33.02369,31.77924,33.66012,31.1706,39.20483,29.36144,54.52515,32.70912,32.08692,33.02369,31.77924,33.34061,31.1706,36.68874,31.4734,46.92323,30.50202,32.39687,32.39687,32.39687,32.39687,35.44461,32.39687,44.77093,33.04458,31.75784,33.70106,31.20888,36.91642,30.58614,138.27,33.34061
4,VIC1,2021/01/22 15:00:00,31.95394,31.95394,31.95435,31.95394,35.83871,31.94495,44.45885,32.57218,31.34475,33.19992,30.74443,38.66881,28.96,54.19655,32.26191,31.64822,32.57218,31.34475,32.88477,30.74443,36.18712,31.04309,46.64044,30.08499,31.95394,31.95394,31.95394,31.95394,34.96,31.95394,44.38642,32.26191,31.64822,32.57218,31.34475,32.88477,31.04349,33.1997,32.88477
0,NSW1,2021/01/22 15:30:00,40.1836,38.50578,42.90758,37.77653,49.9,35.55,64.81518,40.18328,39.12,41.90298,39.12,49.9,35.55023,53.07048,39.12,39.12,40.1836,39.12,42.91954,39.12,49.9,35.55046,58.86734,35.55,39.58393,38.50578,40.56347,38.13903,49.53931,38.07663,62.95569,39.12,39.12,39.86435,39.12,41.4687,39.12,43.89,42.69193
1,QLD1,2021/01/22 15:30:00,34.35,32.8,35.89,32.06599,41.4,30.62322,49.5,34.35,33.20637,35.20002,33.20637,41.16034,30.62341,43.77553,33.20637,33.20637,34.35,33.20637,35.9,33.20637,42.0466,30.2,49.96857,30.2,34.35,32.20812,35.20002,31.12,44.50003,30.1,61.49974,33.20637,33.20637,33.8382,33.20637,35.20002,33.20637,36.71174,35.44831
2,SA1,2021/01/22 15:30:00,38.57315,37.31879,41.18797,37.31879,47.90015,35.79436,58.40123,39.31908,37.31879,41.79164,37.31879,52.39783,32.51687,58.40123,38.51752,36.72994,40.78811,35.95265,46.03628,34.61351,50.07995,34.23701,60.27284,32.56151,37.99752,37.31879,38.9378,37.31879,47.55391,37.31879,58.40123,37.91408,37.31879,39.00701,37.31879,40.96622,37.31879,44.61317,578.81
3,TAS1,2021/01/22 15:30:00,35.69664,34.53582,38.11646,34.53582,44.32809,33.12507,54.33267,36.38694,34.53582,38.67511,34.53582,48.74751,30.09199,54.33267,35.08671,34.53582,36.38723,34.53582,39.61336,34.53582,45.61926,32.19181,54.33267,31.27833,35.16393,34.53582,36.03409,34.53582,44.00768,34.53582,54.33267,35.45603,34.26319,36.85806,33.89967,39.10838,33.52619,48.18499,39.77984
4,VIC1,2021/01/22 15:30:00,36.13507,34.96,38.58461,34.96,44.87254,33.53192,55.0,36.83386,34.96,39.15013,34.96,49.34624,30.46159,55.0,35.51766,34.96,36.83415,34.96,40.0999,34.96,46.17957,32.5872,55.0,31.66249,35.59582,34.96,36.47667,34.96,44.54819,34.96,55.0,35.51766,34.96,36.54151,34.96,38.37688,34.96,41.79332,40.26843
0,NSW1,2021/01/22 16:00:00,42.09985,39.12,43.89,38.736,57.86212,35.55,299.99,41.97005,39.55438,43.89,39.55438,54.44046,35.55023,92.00807,40.1821,39.55438,42.09985,39.55438,43.89,39.55438,53.54046,35.55046,69.23441,35.55,41.96733,39.12,43.89,39.10982,53.13265,37.64052,201.38976,40.1821,39.55438,41.97005,39.55438,43.89,39.55438,46.229,47.91046
1,QLD1,2021/01/22 16:00:00,36.88,34.52309,38.16604,34.18421,49.5,31.53995,200.11,36.76629,34.90643,38.16604,34.90643,46.64883,31.54015,77.12,35.20002,34.90643,36.88,34.90643,38.16604,34.90643,46.90211,31.14265,60.65022,30.68698,37.30994,34.01813,39.59947,33.51235,49.5,30.15,200.11,35.20002,34.90643,36.76629,34.90643,38.16604,34.90643,40.2,41.3566
2,SA1,2021/01/22 16:00:00,38.55264,36.51152,40.19195,36.51152,52.70451,34.4837,57.13484,39.18172,36.51152,42.16922,36.51152,54.55946,31.31518,93.3401,38.11561,35.92958,41.17932,35.16136,45.38369,34.02524,51.00589,32.97483,65.10455,31.35082,38.43128,36.51152,40.19195,36.51152,48.3966,36.51152,57.13484,37.15319,36.51152,39.18172,36.51152,41.7679,36.51152,45.27146,349.0
3,TAS1,2021/01/22 16:00:00,36.56245,34.6267,38.11714,34.6267,50.25151,32.70357,54.47564,37.15906,34.6267,39.99234,34.6267,52.02013,29.69862,89.96618,35.57606,34.6267,37.6337,34.6267,39.99234,34.6267,47.86064,31.7791,60.128,30.8741,36.44736,34.6267,38.11714,34.6267,46.1441,34.6267,54.47564,35.60516,34.26319,37.93926,33.89967,40.85928,33.52619,53.77644,44.92096
4,VIC1,2021/01/22 16:00:00,36.91439,34.96,38.48404,34.96,50.73521,33.01836,55.0,37.51674,34.96,40.37729,34.96,52.52085,29.98448,91.31144,35.9185,34.96,37.99595,34.96,40.37729,34.96,48.32132,32.08499,60.70677,31.17128,36.79819,34.96,38.48404,34.96,46.58826,34.96,55.0,35.57441,34.96,37.51674,34.96,39.99302,34.96,43.3477,45.35335
0,NSW1,2021/01/22 16:30:00,39.10996,37.54709,39.12,35.48,43.89,35.47,69.80844,38.27093,38.27093,38.9416,35.48,40.46272,35.47,53.7499,38.27093,38.27093,38.27093,38.27093,39.04222,35.48,39.31637,35.47013,56.03776,34.32755,39.01191,37.54709,39.12,35.48,41.95184,35.48,64.4134,38.27093,38.27093,38.27093,38.27093,38.27093,35.48,38.27093,41.04218
1,QLD1,2021/01/22 16:30:00,34.54712,33.16658,34.55599,31.34065,38.4848,31.33182,59.00009,33.80597,33.80597,34.3984,31.34065,35.4796,31.33182,45.98207,33.80597,33.80597,33.80597,33.80597,34.48728,31.34065,35.2456,30.87362,49.5,30.1,34.97267,32.44171,35.59145,30.20794,40.2,29.80448,65.51955,33.80597,33.80597,33.80597,33.80597,33.80597,31.34065,33.80597,35.9877
2,SA1,2021/01/22 16:30:00,35.47838,35.47838,35.47838,33.52518,38.77656,33.51573,55.51411,35.47838,35.47838,36.10012,32.26638,39.33859,30.43771,55.51411,36.05644,34.90523,36.83493,34.14856,38.78581,30.0391,36.68831,32.04238,53.64892,29.47491,35.47838,35.47838,35.47838,33.52518,37.06421,33.52518,55.51411,35.47838,35.47838,35.47838,35.47838,35.47838,32.57758,35.47838,60.44
3,TAS1,2021/01/22 16:30:00,35.35373,35.35373,35.35373,33.40739,38.24301,33.39797,54.61862,35.35373,35.35373,35.88081,32.15301,38.79731,30.33077,54.61862,35.35373,35.35373,35.35373,35.35373,35.88081,32.15301,35.88081,32.45409,50.83481,30.51513,35.35373,35.35373,35.35373,33.40739,36.64917,33.40739,54.61862,35.64462,34.99021,35.88081,34.6267,36.17163,31.54519,133.43,39.1485
4,VIC1,2021/01/22 16:30:00,34.96,34.96,34.96,33.03534,38.20999,33.02603,55.0,34.96,34.96,35.57265,31.79493,38.76381,29.99298,55.0,34.96,34.96,34.96,34.96,35.66456,31.79493,35.57265,32.09265,51.18977,30.17529,34.96,34.96,34.96,33.03534,36.52266,33.03534,55.0,34.96,34.96,34.96,34.96,34.96,32.10159,34.96,39.31894
0,NSW1,2021/01/22 17:00:00,57.97679,50.83559,60.26541,45.64266,66.25238,43.89,301.82208,57.97679,51.26697,58.01138,45.90859,61.16482,43.98684,97.83225,55.49401,52.01174,57.43077,50.91428,58.01138,45.64266,61.43249,43.89,82.84244,39.12,56.81814,51.59189,60.26541,47.45428,62.02647,43.89,206.69841,55.49401,52.43737,57.97679,51.26697,58.01138,49.95422,58.01138,58.01138
1,QLD1,2021/01/22 17:00:00,49.5,44.7,51.454,40.73009,55.74004,40.64042,109.99,49.5,45.07931,49.52953,40.73009,52.22191,40.73009,73.60857,47.73005,45.39849,49.13099,44.76919,49.52953,40.73009,53.22801,40.04352,70.73004,35.16807,49.5,44.7,52.99169,40.81513,56.17385,37.19832,200.11,47.73005,45.77,49.5,45.07931,49.52953,44.25,49.52953,49.52953
2,SA1,2021/01/22 17:00:00,58.02622,51.90296,59.74295,46.60099,61.66043,44.81154,62.0,59.14275,51.35319,59.74295,45.11218,62.0,41.3993,95.90713,57.74412,51.78,60.44,49.47323,62.0,42.09118,60.44,43.09165,75.74577,37.44587,57.70892,52.67514,59.74295,48.45065,59.74295,44.81154,62.0,56.90317,52.75383,59.70733,51.35319,59.74295,49.56117,59.74295,64.61422
3,TAS1,2021/01/22 17:00:00,53.188,47.08366,54.76159,42.274,56.82054,40.65069,59.93071,54.21143,46.58494,54.76159,40.92342,57.73838,37.84781,96.56588,51.8899,47.71566,53.70088,46.26447,54.76159,40.68636,54.76159,39.50145,72.43749,35.52,52.62467,47.78414,54.76159,43.95191,54.76159,40.65069,59.93071,52.4318,47.60374,55.87204,45.61194,56.47726,43.66813,76.46189,54.76159
4,VIC1,2021/01/22 17:00:00,53.41956,47.28864,55.0,42.45804,57.06792,40.82767,60.19163,54.44745,46.78775,55.0,41.10158,57.98975,37.52276,97.24016,52.11581,47.92339,53.93467,46.46588,55.0,40.8635,55.0,39.67343,72.75285,35.02381,52.85377,47.99218,55.0,44.14326,55.0,40.82767,60.19163,52.11581,48.31556,54.96721,46.78775,55.0,45.15505,55.0,55.0
0,NSW1,2021/01/22 17:30:00,40.88061,39.15015,41.85715,39.12,50.06653,38.01721,299.99,40.55147,39.88768,40.89014,39.88768,46.0077,39.15015,56.34944,39.88768,39.88768,40.65902,39.88768,40.89014,39.88768,45.3338,39.12,62.26953,35.55023,40.27533,39.17867,41.45222,39.12,45.42975,38.38253,203.76376,39.88768,39.88768,40.40511,39.88768,40.43099,39.88768,40.75424,46.34808
1,QLD1,2021/01/22 17:30:00,37.00137,35.96291,37.32998,35.93522,43.35446,34.97847,200.11,36.9,36.37044,37.01,36.37044,40.73009,35.96291,47.73005,36.37044,36.37044,36.9,36.37044,37.01,36.37044,40.73009,35.20002,54.24925,31.7052,37.01,35.20002,38.64555,34.63249,43.30685,32.27335,200.11,36.37044,36.37044,36.84224,36.37044,36.86584,36.48529,37.01,40.73009
2,SA1,2021/01/22 17:30:00,36.88043,36.33438,37.3971,36.33438,39.26881,36.33438,58.01,37.29718,36.33438,37.81939,36.33438,43.97117,35.3193,57.16221,36.91981,35.75395,38.6064,35.17846,40.45184,34.23012,41.1559,35.75395,58.25,32.27181,36.33438,36.33438,37.39611,36.33438,38.18456,36.33438,56.64,36.33438,36.33438,36.80572,36.33438,36.82929,36.33438,37.48368,56.61411
3,TAS1,2021/01/22 17:30:00,34.87036,34.35407,35.2644,34.35407,36.2369,34.35407,50.35169,35.2644,34.35407,35.28517,34.35407,39.58527,33.39431,51.4635,34.35407,34.35407,35.2644,34.35407,35.28517,34.35407,36.85457,34.35407,51.06746,31.51553,34.35407,34.35407,35.2644,34.35407,35.42484,34.35407,49.16232,34.71758,33.99055,35.26,33.61704,35.28259,33.25363,36.097,40.26071
4,VIC1,2021/01/22 17:30:00,35.4854,34.96,35.98252,34.96,37.58217,34.96,53.22083,35.88639,34.96,36.38884,34.96,42.30792,33.98332,55.0,34.96,34.96,35.98157,34.96,36.53614,34.96,38.97123,34.96,54.57683,32.0714,34.96,34.96,35.98157,34.96,36.74019,34.96,51.96393,34.96,34.96,35.41351,34.96,35.43619,34.96,36.06583,43.02963
0,NSW1,2021/01/22 18:00:00,63.57793,56.23,69.2401,53.35494,288.0,42.68915,299.99,62.36037,57.77023,63.77896,53.81463,68.81493,53.33954,235.81002,62.36037,62.36037,62.36037,57.77023,62.36037,53.81463,125.51854,45.08101,299.78,39.23046,62.96549,57.77023,65.64,55.79317,219.05351,48.3505,299.99,62.36037,62.36037,62.36037,58.35333,62.36037,56.22318,63.77896,63.77896
1,QLD1,2021/01/22 18:00:00,55.74004,49.50601,60.06885,47.67272,212.83124,39.784,221.69182,54.9033,50.86206,55.74004,47.73005,59.7,47.65895,200.11,54.9033,54.9033,54.9033,50.86206,54.9033,47.73005,109.69775,40.73009,256.27293,35.83785,55.84627,49.7507,59.30486,47.73005,200.11,40.73009,291.03,54.9033,54.9033,54.9033,51.37543,54.9033,49.5,55.74004,55.74004
2,SA1,2021/01/22 18:00:00,60.15283,55.05114,60.32,52.74091,61.41738,42.41816,61.41738,60.15283,55.47843,60.88015,51.44912,62.0,39.03912,207.63099,60.46759,59.214,61.0,53.75817,61.09986,48.55201,62.0,42.84254,84.63333,37.4408,60.15283,56.55908,60.32,54.78,61.09986,48.04358,61.41738,60.15283,60.15283,60.15283,56.0384,60.15283,53.99275,60.88015,64.12301
3,TAS1,2021/01/22 18:00:00,51.77388,47.1353,51.9178,45.15685,51.77388,36.12792,51.77388,51.77388,47.50123,52.95187,43.82175,58.11298,32.9058,201.34293,51.77388,51.77388,51.77388,47.50123,51.77388,43.82175,54.21028,37.06544,74.19825,32.9058,51.77388,48.42668,51.9178,46.9031,51.77388,40.92044,51.77388,52.32743,51.23192,52.89295,47.10868,53.48093,44.92208,159.94128,52.95187
4,VIC1,2021/01/22 18:00:00,55.0,50.07332,55.15285,47.97198,55.0,38.38226,55.0,55.0,50.46197,56.25116,46.55396,61.73282,34.96,216.12114,55.0,55.0,55.0,50.46197,55.0,46.55396,57.58773,39.37801,79.02558,34.96,55.0,51.4449,55.15285,49.82669,55.0,43.47244,55.0,55.0,55.0,55.0,50.97131,55.0,49.11063,56.25116,56.25116
0,NSW1,2021/01/22 18:30:00,122.04424,62.22996,227.38141,60.72023,299.99,46.35129,299.99,65.63931,65.64023,65.87423,65.63931,75.04828,65.02931,288.0,65.64023,65.63931,65.64023,65.63931,65.64023,64.3925,227.38141,48.23242,299.99,40.32754,110.21195,62.83351,217.52776,61.63358,299.99,50.79197,299.99,65.64023,65.86309,65.63931,69.14069,65.81444,69.14069,68.38596,76.07103
1,QLD1,2021/01/22 18:30:00,109.81,56.82528,200.11,55.74004,258.24158,44.25,258.24158,59.49716,59.49799,59.7101,59.49716,68.02569,58.94424,249.75164,59.49799,59.49716,59.49799,59.49716,59.49799,58.8,200.11,44.7,267.93276,37.93207,100.64003,56.11906,200.11,54.64279,284.27164,44.25,299.1,59.49799,59.7,59.49716,62.6709,59.6559,62.6709,61.98679,68.95274
2,SA1,2021/01/22 18:30:00,60.44,60.36656,61.0,59.47199,61.0,46.07619,61.0,60.44,60.36656,61.0,50.60537,63.73,39.17656,253.77376,60.44,59.42589,60.99824,58.49334,61.0,39.35914,61.99,45.85664,62.0,37.37751,60.44,60.36656,61.0,60.36656,61.0,50.49052,61.0,60.36656,60.36656,60.44,60.36656,61.0,60.36656,61.99,75.00464
3,TAS1,2021/01/22 18:30:00,50.18133,50.18133,50.18133,49.43755,50.18133,38.10073,50.18133,51.03785,50.18133,52.61023,41.5941,59.93837,31.89362,175.42679,50.18133,50.18133,50.18133,50.18133,50.18133,34.3054,50.73349,38.51811,52.08136,31.89362,50.18133,50.18133,50.18133,50.18133,50.18133,41.75188,50.18133,50.70118,38.94533,51.97036,18.25655,53.56669,12.26819,57.89068,60.6
4,VIC1,2021/01/22 18:30:00,55.0,55.0,55.0,54.18495,55.0,41.76186,55.0,55.93859,55.0,57.66163,45.58996,65.69194,34.96,264.50177,55.0,55.0,55.0,55.0,55.0,37.60287,55.60506,42.21924,57.08208,34.96,55.0,55.0,55.0,55.0,55.0,45.76285,55.0,55.0,55.0,55.93859,55.0,57.05463,55.0,59.86022,66.58718
0,NSW1,2021/01/22 19:00:00,299.6,214.09582,299.99,120.09035,299.99,60.66923,299.99,218.90344,218.90344,220.87567,218.90344,299.6,269.42974,299.99,218.90344,218.90344,218.90344,218.90344,288.0,218.90344,299.99,74.82457,299.99,47.74403,299.6,218.90344,299.99,125.80032,299.99,62.80278,299.99,218.90344,218.90344,218.90344,218.90344,218.90344,218.90344,288.0,299.99
1,QLD1,2021/01/22 19:00:00,273.87854,200.11,274.23506,113.92286,274.23506,58.8,274.23506,200.11,200.11,201.91291,200.11,273.87854,246.29848,276.01159,200.11,200.11,200.11,200.11,263.27444,200.11,278.32368,70.45707,284.58339,45.97004,277.96184,200.11,284.58339,115.00002,291.49262,55.74004,311.2563,200.11,200.11,200.11,200.11,200.11,200.11,263.27444,274.23506
2,SA1,2021/01/22 19:00:00,62.0,62.0,62.0,62.0,62.0,61.0,62.0,62.0,62.0,74.01,62.0,269.0731,61.0,294.94824,62.20803,62.0,62.8505,62.0,89.56951,61.4,62.5288,61.0,109.09179,39.74558,62.0,62.0,62.0,62.0,62.0,61.43,62.0,62.0,62.0,62.0,62.0,62.0,62.0,100.90757,328.5619
3,TAS1,2021/01/22 19:00:00,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,28.36,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,12.13871,37.29931,12.13871,45.65637,11.65286,50.31029,11.38,86.53747,12.13871
4,VIC1,2021/01/22 19:00:00,55.0,55.0,55.0,55.0,55.0,53.93194,55.0,55.0,53.97863,67.50161,52.51721,258.7212,34.96,285.12295,55.0,55.0,55.0,55.0,76.79761,54.84875,55.0,54.7743,97.45192,34.96,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,92.16586,264.11822
0,NSW1,2021/01/22 19:30:00,61.98021,58.91402,69.24005,57.40362,288.0,44.30773,299.99,61.11214,59.98592,62.0026,58.77843,217.44263,48.55069,299.99,61.11214,61.11214,61.11214,61.11214,64.28207,60.55288,211.09186,49.23925,299.99,39.12,61.98021,58.91402,67.64589,57.69588,207.5727,47.26975,299.99,60.80034,61.22902,60.80034,60.91482,60.80034,60.91482,69.02362,179.47866
1,QLD1,2021/01/22 19:30:00,59.63523,56.68505,66.6204,55.74004,263.09004,44.25,274.04299,58.8,57.71639,59.65677,56.55459,200.11,47.73005,274.04299,58.8,58.8,58.8,58.8,61.85,58.2619,200.11,47.73005,284.38329,38.77836,60.5295,55.84907,67.55775,53.88903,208.85773,43.18125,311.03477,58.5,58.91246,58.5,58.61015,58.5,58.61015,65.92041,171.40955
2,SA1,2021/01/22 19:30:00,62.0,62.0,62.0,62.0,119.12504,61.0,124.08445,62.0,62.0,62.73783,62.0,228.38755,61.0,331.55515,62.48036,62.0,63.37518,62.0,68.80636,61.0,210.61455,61.0,312.8481,61.0,62.0,62.0,62.0,62.0,102.02,61.0,124.08445,62.0,62.0,62.0,62.0,62.0,62.0,70.15,1015.13
3,TAS1,2021/01/22 19:30:00,42.83226,43.5589,39.38388,43.57158,36.36,37.70067,38.7327,43.51723,43.44036,44.02426,42.52334,75.646,31.17955,95.77119,43.51723,43.38923,43.51723,43.38923,45.85395,43.36666,66.1949,40.63615,81.37009,32.0378,42.83226,43.5589,41.09407,43.5405,34.89382,39.85449,37.66962,50.18133,16.94621,50.70118,12.26819,51.0982,11.68619,60.46276,45.68515
4,VIC1,2021/01/22 19:30:00,55.0,53.80655,55.14225,52.93058,103.79305,41.64116,108.11415,55.0,53.74489,56.08757,52.66303,206.30677,34.96,299.5,55.0,54.85866,55.0,54.85866,58.14958,54.25286,187.31871,45.4024,273.98277,35.38796,55.0,53.80655,55.37358,53.20006,89.34599,44.42491,108.11415,55.0,54.85866,55.0,54.57715,55.0,54.57715,63.03971,163.919
