,REGIONID,DATETIME,RRPEEP1,RRPEEP2,RRPEEP3,RRPEEP4,RRPEEP5,RRPEEP6,RRPEEP7,RRPEEP8,RRPEEP9,RRPEEP10,RRPEEP11,RRPEEP12,RRPEEP13,RRPEEP14,RRPEEP15,RRPEEP16,RRPEEP17,RRPEEP18,RRPEEP19,RRPEEP20,RRPEEP25,RRPEEP26,RRPEEP27,RRPEEP28,RRPEEP29,RRPEEP30,RRPEEP31,RRPEEP32,RRPEEP33,RRPEEP34,RRPEEP35,RRPEEP36,RRPEEP37,RRPEEP38,RRPEEP39,RRPEEP40,RRPEEP41,RRPEEP42,RRPEEP43
0,NSW1,2021/06/14 18:30:00,14999.5,13630.17312,14999.5,13282.61257,14999.98,207.64904,15000.0,14893.50276,14253.86171,14999.5,14204.85913,14999.5,14197.47354,14999.98,14893.50276,14885.18493,14893.50276,14253.86171,14999.5,14196.63323,14999.5,12900.84258,14999.5,279.54611,14893.50276,13888.68172,14893.50276,13790.2655,14894.08833,13402.87573,14999.5,14893.50276,14893.50276,14893.50276,14893.50276,14893.50276,14893.50276,14893.50276,14999.5
1,QLD1,2021/06/14 18:30:00,15000.0,13988.0,15000.0,13888.88,15000.0,13498.72,15000.0,15000.0,14463.63988,15000.0,14314.43283,15000.0,14299.0,15000.0,15000.0,15000.0,15000.0,14463.63988,15000.0,14391.0,15000.0,13498.72,15000.0,301.25862,15000.0,13988.0,15000.0,13888.88,15000.0,13498.72,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0
2,SA1,2021/06/14 18:30:00,1539.68781,1331.72721,1539.68781,1278.94296,1539.76071,118.00012,1557.64783,2295.93087,379.0,7310.24945,199.00012,10787.16318,90.11327,11773.63316,1549.42909,1496.72499,1600.70489,379.0,6298.85829,278.81,4688.2287,278.81,10672.50516,117.9672,1523.58994,1370.98709,1523.58994,1356.04055,1523.67887,1297.20741,1548.36708,1523.58994,1523.58994,1523.58994,1523.58994,1523.58994,1523.58994,4143.03418,12437.64207
3,TAS1,2021/06/14 18:30:00,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,-0.66,450.4,-0.66,450.42,-0.66,450.46,-0.68,4002.1903,-0.66
4,VIC1,2021/06/14 18:30:00,1646.57519,1424.17767,1646.57519,1367.72905,1646.65315,125.4845,1665.78202,2455.31776,400.78594,8182.15,202.42928,12285.26717,85.0,13408.73652,1629.36141,1628.00857,1646.31782,416.96549,6550.47291,306.73918,5008.95,294.83675,11808.9509,120.0,1629.35978,1466.16302,1629.35978,1450.17887,1629.45489,1387.26145,1646.57519,1629.35978,1629.35978,1629.35978,1629.35978,1629.35978,1629.35978,4430.64968,12164.91874
0,NSW1,2021/06/14 19:00:00,13695.8136,12729.16697,14178.01829,12538.38499,14999.5,115.77223,15000.0,13396.18715,13396.18715,13497.15408,13396.18715,13695.8136,13396.18715,14999.5,13396.18715,13396.18715,13396.18715,13396.18715,13396.18715,13396.18715,14999.5,12538.38499,14999.5,15.63757,13491.79098,13019.86765,13711.56989,13019.86765,14359.54081,288.0505,14999.5,13396.18715,13396.18715,13396.18715,13396.18715,13396.18715,13396.18715,13497.15408,13695.8136
1,QLD1,2021/06/14 19:00:00,13988.0,13498.72,14159.02152,13498.72,14867.95886,13498.72,14868.45851,13888.88,13888.88,13888.88,13888.88,13988.0,13888.88,14979.40255,13888.88,13888.88,13888.88,13888.88,13888.88,13888.88,15000.0,13498.72,15000.0,68.90479,13988.0,13498.72,14215.86207,13498.72,15000.0,292.0,15000.0,13888.88,13888.88,13888.88,13888.88,13888.88,13888.88,13888.88,13988.0
2,SA1,2021/06/14 19:00:00,478.63049,473.95445,478.63049,473.95445,478.63049,87.44,478.63049,1288.10416,418.74744,1317.45993,87.44,9363.13,16.26719,11187.20272,1317.45814,462.45221,1339.68959,450.01458,1399.81174,89.0,1573.18926,118.0,1616.17291,11.49852,477.44894,473.95445,478.63049,473.95445,478.63049,89.0,479.52353,1255.23,473.91236,1288.10416,473.89132,1288.10416,160.0,1317.46086,8389.95217
3,TAS1,2021/06/14 19:00:00,450.46,450.46,450.46,450.46,450.46,83.62897,450.46,450.46,405.05729,450.46,81.3348,8364.18,14.47166,9793.94165,450.46,450.42,450.46,450.4,450.46,89.58155,574.23926,114.13547,617.22291,11.32,450.46,450.46,450.46,450.46,450.46,84.17542,450.46,1202.76965,450.42,1253.80694,450.4,1263.37504,31.28,1329.36563,7226.39095
4,VIC1,2021/06/14 19:00:00,512.55842,507.55091,512.55842,507.55091,512.55842,92.59215,512.55842,1395.0856,448.43054,1426.87947,90.05239,10845.59471,15.95,12973.7286,1395.0856,503.71026,1395.0856,498.62735,1410.29233,99.18197,1656.59292,126.36448,1673.69149,12.38326,511.29312,507.55091,512.55842,507.55091,512.55842,93.1971,513.51476,1351.81179,507.50584,1395.0856,507.48331,1395.0856,170.38056,1426.88047,8182.15
0,NSW1,2021/06/14 19:30:00,6581.76459,148.58199,13442.6225,140.27015,14675.71553,77.19774,14999.98,282.19956,282.19956,284.32584,282.19956,555.73052,282.19956,13815.73644,282.19956,282.19956,282.19956,282.19956,284.32584,282.19956,13442.6225,96.73604,14999.5,18.29226,6722.60983,148.58199,12947.98621,140.27015,13368.45167,89.71319,14280.22052,282.19956,282.19956,282.19956,282.19956,282.19956,282.19956,339.44484,470.39116
1,QLD1,2021/06/14 19:30:00,6754.55273,154.90182,13498.72,146.23644,13988.0,80.48129,14191.323,292.0,292.0,292.0,292.0,570.31987,292.0,13498.72,292.0,292.0,292.0,292.0,292.0,292.0,13498.72,99.27561,14728.49841,19.14,7008.55147,152.48265,13498.72,140.85551,13988.0,84.87671,15000.0,292.0,292.0,292.0,292.0,292.0,292.0,348.35614,482.74013
2,SA1,2021/06/14 19:30:00,278.81,118.00005,300.02,118.0,300.02,75.24166,300.02,119.92616,118.00005,215.13136,118.0,390.05,87.44,9892.94102,121.89447,118.00005,123.87964,118.00005,201.35122,118.0,390.04,87.44,1547.48528,17.30588,300.02,118.00005,300.02,118.0,300.02,87.44,303.62646,119.92616,118.00005,119.92616,118.00005,119.92616,118.00005,256.52762,390.04
3,TAS1,2021/06/14 19:30:00,251.3566,106.37561,273.44986,102.43008,273.44986,60.35847,273.44986,108.11213,102.43012,201.55706,99.21667,397.8947,68.01873,450.46,108.11213,105.79839,108.11213,105.79839,175.72891,105.79835,367.47396,72.74922,450.46,14.16335,271.95834,106.37561,271.95834,102.43008,271.95834,70.14543,276.73704,109.2178,103.30982,110.062,28.21752,111.20812,11.10151,257.36355,336.79156
4,VIC1,2021/06/14 19:30:00,278.98167,118.0727,303.50215,113.69371,303.50215,67.0,303.50215,120.0,113.69375,223.71102,110.12726,441.61882,75.50183,11532.91694,120.0,117.43206,120.0,117.43206,195.04533,117.43202,407.85598,80.75203,1645.5334,15.57063,301.84677,118.0727,301.84677,113.69371,301.84677,77.86218,307.15047,120.0,115.54066,120.0,114.92016,120.0,114.92016,269.74446,373.80274
0,NSW1,2021/06/14 20:00:00,13149.85702,299.99,13448.6387,231.28148,14682.2395,78.93172,14999.5,299.99,299.99,299.99,299.99,299.99,299.99,13448.6387,299.99,299.99,299.99,299.99,299.99,299.99,13448.6387,83.15093,14999.5,11.0965,12953.81396,299.99,12953.81396,241.10216,13423.34308,78.52478,14286.60296,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99
1,QLD1,2021/06/14 20:00:00,13498.72,307.94867,13498.72,242.0,13988.0,84.76982,14184.5686,307.94867,307.94867,307.94867,307.94867,307.94867,307.94867,13498.72,307.94867,307.94867,307.94867,307.94867,307.94867,307.94867,13498.72,86.0,14612.65333,11.7387,13498.72,302.30407,13498.72,242.0,13988.0,75.93228,15000.0,307.94867,307.94867,307.94867,307.94867,307.94867,307.94867,307.94867,307.94867
2,SA1,2021/06/14 20:00:00,96.015,91.87507,96.015,88.99998,96.015,71.87998,96.015,98.98364,88.99998,118.0,87.44,118.00005,52.07195,9477.07066,95.02862,88.99998,98.70707,88.99998,118.0,85.25994,118.00005,71.89014,160.12058,9.95429,96.015,91.87507,96.015,88.99998,96.015,71.87998,96.015,91.87507,91.87507,93.5598,91.87507,93.5598,91.87507,118.0,136.24992
3,TAS1,2021/06/14 20:00:00,11.34,11.34829,11.34,11.34,11.34,11.34829,11.34,11.34829,11.34829,11.44571,11.34829,11.44571,11.32,15.47076,11.34829,11.34829,11.34829,11.34829,11.44571,11.34829,11.34,11.34829,11.75905,8.1371,11.34,11.34829,11.34,11.34,11.34,11.34829,11.44571,16.18,11.32,75.61977,11.32,76.38338,11.2,103.90048,11.44571
4,VIC1,2021/06/14 20:00:00,85.0,83.46941,85.0,81.28023,85.0,64.29429,85.0,90.87179,78.38535,112.40717,74.68752,120.0,12.57404,10847.18944,85.0,80.85736,87.83506,80.85736,105.54714,77.05742,106.0954,65.31289,150.12367,8.95003,85.0,83.46941,85.0,81.28023,85.0,63.96282,85.0,83.46941,83.46941,85.0,83.46941,85.0,83.46941,112.40717,120.0
0,NSW1,2021/06/14 20:30:00,299.99,234.24025,694.16339,148.91834,13564.33791,117.86715,14999.5,299.99,299.99,299.99,299.99,356.22761,299.99,356.22761,299.99,299.99,299.99,299.99,299.99,299.99,715.06852,129.34961,13263.35686,84.50051,299.99,239.56761,700.29325,148.91834,1209.02768,117.86715,1209.02768,299.99,299.99,299.99,299.99,299.99,299.99,346.10575,356.22761
1,QLD1,2021/06/14 20:30:00,307.61068,242.0,711.7973,155.01191,13498.72,122.69015,14064.47308,307.61068,307.61068,307.61068,307.61068,365.2769,307.61068,365.2769,307.61068,307.61068,307.61068,307.61068,307.61068,307.61068,744.32832,132.63549,13498.72,86.0,312.26526,242.0,745.60677,149.30938,13498.72,111.34235,15000.0,307.61068,307.61068,307.61068,307.61068,307.61068,307.61068,354.89791,365.2769
2,SA1,2021/06/14 20:30:00,136.46397,136.46397,118.00005,118.00005,115.00731,107.34402,115.00731,228.86687,118.00005,233.39115,118.00005,277.14381,107.34402,277.14381,154.38046,118.00005,236.70329,118.00005,249.50922,118.00005,118.0,111.06981,118.00005,79.04513,136.46397,136.46397,118.00005,118.00005,113.80958,107.34402,113.80958,136.46397,136.46397,154.38046,136.46397,230.16386,136.46397,270.79499,321.13985
3,TAS1,2021/06/14 20:30:00,13.46679,13.46628,15.71075,14.20484,11.34,12.75357,11.34,20.76523,14.25307,20.76523,14.39306,20.76523,12.75357,20.76523,15.71075,14.10593,20.76523,14.10593,20.76523,14.10593,15.71075,12.62667,11.34,13.79804,13.46679,13.46628,15.71075,14.20484,15.71075,12.75357,13.777,129.00497,11.32,147.41711,10.96443,223.97059,10.68883,271.09566,20.76523
4,VIC1,2021/06/14 20:30:00,145.0,145.0,119.93676,123.98589,105.03,105.03,105.03,247.32873,122.61379,252.21797,118.63073,299.5,105.03,299.5,161.3105,126.80011,247.32873,126.80011,252.21797,126.80011,116.71081,110.89,110.89,75.29738,145.0,145.0,119.28109,123.98589,105.03,105.03,105.03,145.0,145.0,164.0372,145.0,247.32873,145.0,290.99,299.5
0,NSW1,2021/06/14 21:00:00,299.99,123.06357,299.99,119.53796,13792.46512,84.01794,14999.5,146.35926,125.4866,151.35392,125.4866,299.99,85.28599,13537.82083,141.60689,132.48795,141.60694,125.4866,141.60694,125.4866,8355.99273,86.57038,13487.12412,21.88227,299.99,123.06357,299.99,119.53796,12510.49934,90.42183,13901.87854,133.15211,133.15211,133.15211,133.15211,132.48795,133.40135,147.17438,299.99
1,QLD1,2021/06/14 21:00:00,300.24792,123.16938,300.24792,119.64074,13498.72,86.0,13988.0,146.48509,125.59449,151.48405,125.59449,300.24792,86.0,13498.72,141.72864,132.60186,141.72869,125.59449,141.72869,125.59449,8489.2604,86.0,13498.72,21.90109,304.77447,121.34386,311.71211,115.26319,13498.72,84.01231,15000.0,133.26659,133.26659,133.26659,133.26659,132.60186,133.51604,147.30092,300.24792
2,SA1,2021/06/14 21:00:00,118.0,104.56708,118.0,104.56708,118.00005,81.4643,118.00005,118.00005,104.56708,118.00004,104.56708,223.03729,75.06469,7614.28424,118.0,108.6013,118.00004,101.17176,118.00004,98.38568,118.00005,80.1377,137.47833,21.44252,118.0,104.56708,118.0,104.56708,118.00005,87.21,118.00005,110.35,110.35,110.35,110.35,110.35,110.55656,118.00005,260.7684
3,TAS1,2021/06/14 21:00:00,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,19.67824,11.34,29.61228,11.26,112.11439,11.34
4,VIC1,2021/06/14 21:00:00,121.15233,105.03,121.15233,105.03,121.82342,76.71408,121.82342,122.50004,105.03,126.68047,105.03,253.5491,70.68763,11780.35789,118.52239,110.89,118.52243,105.03,118.52243,105.03,123.87022,76.80064,147.59164,19.98,121.15233,105.03,121.15233,105.03,121.82342,82.56127,121.82342,111.44589,111.44589,111.44589,111.44589,110.89,111.6545,123.18228,253.5491
0,NSW1,2021/06/14 21:30:00,299.99,299.99,299.99,299.99,751.40646,299.99,14809.48729,299.99,299.99,299.99,299.99,299.99,299.99,316.59676,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99,4586.23164,228.76196,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99,299.99
1,QLD1,2021/06/14 21:30:00,318.57256,318.57256,318.57256,318.57256,797.95154,318.57256,14700.0,318.57256,318.57256,318.57256,318.57256,318.57256,318.57256,336.20801,318.57256,318.57256,318.57256,318.57256,318.57256,318.57256,323.42109,311.45803,5019.90006,235.73,323.42109,311.45803,5000.73012,304.5269,14700.0,286.88834,15000.0,318.57256,318.57256,318.57256,318.57256,318.57256,318.57256,318.57256,318.57256
2,SA1,2021/06/14 21:30:00,109.72966,109.72966,109.72966,109.72966,103.04022,109.72966,103.04022,118.0,103.04022,118.00005,98.54,193.7035,71.1932,259.1316,118.0,102.19869,118.0,100.519,118.00005,97.18032,118.00005,101.80012,118.00005,88.99998,109.72966,109.72966,109.72966,109.72966,110.35,109.72966,110.35,109.72966,109.72966,109.72966,109.72966,109.72966,109.72966,118.0,262.95143
3,TAS1,2021/06/14 21:30:00,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.2,12.217,10.30879,108.76103,11.34
4,VIC1,2021/06/14 21:30:00,118.2996,118.2996,118.2996,118.2996,105.03,118.2996,105.03,138.90454,105.03,139.59603,100.00061,232.86013,67.0,290.99,127.00168,110.36642,127.00168,108.73586,127.00173,107.55102,138.90455,105.03,119.7491,90.71863,118.2996,118.2996,118.2996,118.2996,118.90179,118.2996,118.90179,118.2996,118.2996,118.2996,118.2996,118.2996,118.2996,127.43057,252.78567
0,NSW1,2021/06/14 22:00:00,299.4,299.4,299.4,227.78264,299.99,124.93423,299.99,299.4,299.4,299.4,299.4,299.4,299.4,299.99,299.4,299.4,299.4,299.4,299.4,299.4,299.99,193.1026,299.99,95.16143,299.4,299.4,299.4,238.22559,299.99,109.86998,299.99,299.4,299.4,299.4,299.4,299.4,299.4,299.4,299.4
1,QLD1,2021/06/14 22:00:00,307.26002,307.26002,307.26002,235.73002,307.8655,135.27587,307.8655,307.26002,307.26002,307.26002,307.26002,307.26002,307.26002,307.8655,307.26002,307.26002,307.26002,307.26002,307.26002,307.26002,312.79873,199.84,319.94902,100.73002,312.18354,300.69613,319.31976,235.73002,1000.02,107.10064,15000.0,307.26002,307.26002,307.26002,307.26002,307.26002,307.26002,307.26002,307.26002
2,SA1,2021/06/14 22:00:00,118.0,118.0,118.0,109.33171,118.0,99.66313,118.0,118.00005,110.35,118.00005,88.99998,220.93842,70.82357,244.56637,118.0,108.85818,118.00005,100.53174,118.00005,88.99998,118.00005,88.99998,127.24676,78.57267,118.0,118.0,118.0,109.26006,118.0,88.99998,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,257.33715
3,TAS1,2021/06/14 22:00:00,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,11.34,-0.72,11.34,-0.84,105.83878,11.34
4,VIC1,2021/06/14 22:00:00,176.35193,176.35193,176.35193,146.39334,176.57289,105.03,176.57289,179.77134,171.26648,182.25781,158.3635,256.65038,78.88052,285.77466,176.35193,172.30082,176.35195,169.08825,176.35195,163.56235,179.99653,121.76603,188.74429,79.22233,176.35193,176.35193,176.35193,150.31331,176.57289,93.27073,178.01806,176.35193,176.35193,176.35193,176.35193,176.35193,176.35193,177.79563,256.65038
0,NSW1,2021/06/14 22:30:00,299.4,233.67071,299.4,194.7279,299.99,110.45696,299.99,299.4,299.4,299.4,299.4,251.9066,299.4,299.4,299.4,299.4,299.4,299.4,299.4,299.4,299.4,185.03243,299.99,96.16932,299.4,238.96671,299.4,202.5753,299.99,109.85885,299.99,299.4,299.4,299.4,299.4,299.4,299.4,299.4,292.59421
1,QLD1,2021/06/14 22:30:00,297.56972,235.74003,297.56972,199.84,298.15612,119.23989,298.15612,297.56972,297.56972,297.56972,297.56972,251.29997,297.56972,297.56972,297.56972,297.56972,297.56972,297.56972,297.56972,297.56972,304.32112,189.89,311.86231,100.73002,304.32112,235.74003,311.24896,199.84,1000.02,107.57049,15000.0,297.56972,297.56972,297.56972,297.56972,297.56972,297.56972,297.56972,290.80554
2,SA1,2021/06/14 22:30:00,89.0,89.0,89.0,89.0,89.0,89.0,89.0,95.44,87.44,118.00003,87.44,140.32003,68.88979,222.69622,89.00002,88.99998,95.44,87.44,118.00003,82.41159,103.6982,87.44,118.00003,74.41164,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.00002,89.0,110.21668,140.32003
3,TAS1,2021/06/14 22:30:00,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.30541,11.33514,11.30541,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.33514,11.34,11.16082,58.87098,-0.7881,80.39675,-34.64,104.09062,11.30541
4,VIC1,2021/06/14 22:30:00,88.85591,88.85591,88.85591,88.85591,88.85591,88.67903,88.85591,97.73382,84.80299,122.82512,83.47,156.3452,65.4,252.46538,88.85593,88.85589,95.09581,87.29844,115.0581,83.47,105.03,84.80299,122.82512,72.78,88.85591,88.85591,88.85591,88.85591,88.85591,88.19885,89.65108,88.85591,88.67903,88.85591,88.67903,90.14305,88.67903,113.49,133.92249
0,NSW1,2021/06/14 23:00:00,211.26,142.55481,237.68801,123.22512,299.6,97.33072,360.02728,185.8154,185.8154,185.8154,185.8154,215.56124,185.8154,299.6,185.8154,185.8154,185.8154,185.8154,185.8154,185.8154,299.6,105.40801,299.6,83.94242,216.79,145.8028,232.58898,123.22512,299.6,102.3413,299.6,185.8154,185.8154,185.8154,185.8154,184.42686,185.8154,183.04711,215.56124
1,QLD1,2021/06/14 23:00:00,212.68338,149.0,235.74005,130.75129,294.93601,103.27535,354.42259,189.89,189.89,189.89,189.89,217.0136,189.89,297.14464,189.89,189.89,189.89,189.89,189.89,189.89,301.61858,109.3485,308.47482,88.40055,222.48129,149.0,239.47878,124.98728,327.66054,100.0,2307.42008,189.89,189.89,189.89,189.89,189.89,189.89,189.89,217.0136
2,SA1,2021/06/14 23:00:00,95.40844,95.40844,100.45879,95.40844,100.99679,86.62727,95.40844,116.58805,89.00002,118.00003,89.0,153.67271,75.9377,222.12498,102.68579,94.35507,118.00003,89.00002,118.00003,89.0,118.00003,87.44,124.6413,71.32392,95.40844,95.40844,95.44,95.40844,100.99679,87.44,100.99679,95.40844,95.40844,95.40844,95.40844,95.44,95.40844,118.00003,178.98297
3,TAS1,2021/06/14 23:00:00,10.13087,10.57078,-0.6837,10.57078,-0.71861,10.28174,-0.72,10.57078,10.57078,10.57078,10.57078,10.58302,9.93495,10.56268,10.57078,10.57078,10.57078,10.57078,10.57078,10.57078,-0.71861,10.57078,-0.72,10.15121,10.13087,10.57078,-0.6837,10.57078,-0.71861,10.57078,-0.72,11.34,-0.71861,27.48302,-34.62081,43.2651,-34.67613,114.50127,10.58302
4,VIC1,2021/06/14 23:00:00,98.67,98.67,104.47052,98.67,105.03,83.47,98.67,121.3554,92.04251,133.06156,89.05926,174.32,72.78,254.44796,105.03,98.67,119.37559,94.64391,119.37559,94.64389,125.45191,86.0853,131.80449,70.6,98.67,98.67,99.25131,98.67,105.03,85.6218,105.03,98.67,98.67,98.67,98.67,98.70264,98.67,125.48294,174.32
0,NSW1,2021/06/14 23:30:00,259.91,179.36429,291.49368,157.42274,299.6,124.84816,299.99,227.74702,227.74702,222.00831,227.74702,255.38509,217.48985,299.6,227.74702,227.74702,227.74702,227.74702,226.04175,227.74702,297.64,140.74084,299.6,93.62649,259.91,183.45937,280.75524,156.54069,299.6,124.84816,299.6,227.74702,227.74702,227.74702,227.74702,226.04175,227.74702,219.81351,231.6727
1,QLD1,2021/06/14 23:30:00,266.7333,189.89,295.0,167.92281,300.94384,135.9648,301.33559,235.73002,235.73002,231.52369,235.73002,262.35998,226.81156,303.20383,235.73002,235.73002,235.73002,235.73002,235.73,235.73002,305.76892,149.0,314.80089,100.0,271.04986,189.89,295.0,160.65028,1000.01,122.6305,2307.42008,235.73002,235.73002,235.73002,235.73002,235.73,235.73002,229.23482,237.99998
2,SA1,2021/06/14 23:30:00,118.00007,118.00007,118.00007,118.00007,118.00007,105.61798,118.00007,141.18,118.0,153.19705,117.99993,179.76041,86.69619,229.81395,118.00007,118.00007,135.00007,118.0,161.07227,117.99993,122.10783,112.00701,192.4134,78.86163,118.00007,118.00007,118.00007,118.00007,118.00007,105.61798,118.00007,118.00007,118.00007,118.00007,118.00007,118.00007,118.00007,154.08875,187.84366
3,TAS1,2021/06/14 23:30:00,-0.72,3.31643,-0.78,3.31643,-0.78,2.75232,-0.78,3.31643,3.31643,3.31643,3.31643,3.31643,-0.76,-0.72,3.31643,3.31643,3.31643,3.31643,3.31643,3.31643,-0.78,2.75232,-0.72,2.46043,-0.72,3.31643,-0.78,3.31643,-0.78,2.75232,-0.78,11.34,-0.82,11.41677,-34.58129,32.39052,-34.64,158.66133,3.31643
4,VIC1,2021/06/14 23:30:00,128.97151,128.24055,130.96232,126.08481,130.39181,105.03,130.17708,159.71638,123.98309,174.32,120.27859,204.54593,83.47,264.56818,128.24055,128.24055,146.71587,128.24048,172.10809,128.24041,134.22415,113.84287,211.50589,77.99836,128.97151,128.24055,130.96232,125.37835,130.39181,105.03,130.39181,128.24055,128.24055,128.24055,128.24055,129.70879,128.24055,174.32,183.72477
0,NSW1,2021/06/15 00:00:00,188.07832,144.29692,237.00787,139.13799,299.6,96.09489,299.99,160.90793,145.38381,188.07832,144.7338,210.69243,144.29692,299.6,149.68082,149.68082,155.75925,149.68074,186.67541,149.68066,250.01,106.24354,295.38491,83.02397,183.89626,146.47762,228.29907,139.13799,299.6,105.89854,299.6,149.68082,149.68082,149.68082,149.68082,149.68082,149.68082,167.85859,210.69243
1,QLD1,2021/06/15 00:00:00,189.89,149.0,235.74003,144.75637,293.58434,100.73002,293.9665,164.91026,149.0,189.89,149.0,209.56536,149.0,293.58434,153.4039,153.4039,159.63352,153.40381,189.89,153.40373,250.53744,108.07307,296.00807,85.72998,189.89,149.0,235.74003,138.39369,318.82029,100.73002,1001.12,153.4039,153.4039,153.4039,153.4039,153.4039,153.4039,172.03381,209.56536
2,SA1,2021/06/15 00:00:00,118.00007,118.00007,118.00007,118.0,118.00007,91.59187,118.00007,123.38958,118.0,143.23119,118.0,163.63883,90.70592,248.66147,118.00007,118.00007,122.79196,118.0,151.08517,117.99993,151.38835,95.44,180.60764,77.96185,118.00007,118.00007,118.00007,118.0,118.00007,99.44172,118.00007,118.00007,118.00007,118.00007,118.00007,118.00007,118.00007,128.71958,189.4316
3,TAS1,2021/06/15 00:00:00,11.0628,11.0628,11.0628,10.97369,11.0628,10.87864,11.06874,11.0628,11.0628,11.0628,10.97369,11.0628,10.87864,10.97369,11.0628,11.0628,11.0628,11.0628,11.0628,10.97369,11.0628,10.87864,11.0628,10.69448,11.0628,11.0628,11.0628,10.97369,11.0628,10.87864,11.06874,11.28,9.44297,13.35313,-34.59649,15.81524,-34.67806,122.10056,10.97369
4,VIC1,2021/06/15 00:00:00,122.82515,117.80903,122.82515,115.1182,122.82515,84.28528,122.82515,129.25589,116.7855,152.58029,115.1182,174.32,83.47,267.89409,120.23726,120.23726,125.12,120.23719,151.44217,120.23712,158.5858,89.63844,186.07127,72.11994,122.82515,118.83134,122.82515,115.1182,122.82515,91.99025,122.82515,120.23726,120.23726,120.23726,120.23726,120.23726,120.23726,134.83929,174.32
