,REGIONID,DATETIME,RRPEEP1,RRPEEP2,RRPEEP3,RRPEEP4,RRPEEP5,RRPEEP6,RRPEEP7,RRPEEP8,RRPEEP9,RRPEEP10,RRPEEP11,RRPEEP12,RRPEEP13,RRPEEP14,RRPEEP15,RRPEEP16,RRPEEP17,RRPEEP18,RRPEEP19,RRPEEP20,RRPEEP25,RRPEEP26,RRPEEP27,RRPEEP28,RRPEEP29,RRPEEP30,RRPEEP31,RRPEEP32,RRPEEP33,RRPEEP34,RRPEEP35,RRPEEP36,RRPEEP37,RRPEEP38,RRPEEP39,RRPEEP40,RRPEEP41,RRPEEP42,RRPEEP43
1,QLD1,2021/03/12 13:00:00,38.9,38.17743,38.9,38.17743,38.9,37.73,100.0,38.41024,38.41024,38.9,38.41024,38.9,38.9,54.50544,38.41024,38.41024,38.41024,38.41024,38.9,38.41024,39.11043,35.33185,62.31003,34.44355,38.9,35.33185,43.73009,34.55047,200.11,24.52,591.42,38.41024,38.41024,38.41024,38.31148,38.9,38.59135,38.46274,38.9
2,SA1,2021/03/12 13:00:00,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,31.49012,-190.0,34.59,-344.43254,62.0,-328.95669,34.79623,-190.0,60.44,-344.39252,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,350.0
3,TAS1,2021/03/12 13:00:00,30.88376,30.88376,33.59109,30.88376,33.88881,30.88376,68.53579,31.15357,30.88376,34.9247,30.88376,37.05003,26.42419,55.7624,30.88376,30.88376,30.90316,30.88376,32.09645,30.88376,34.25307,30.88376,55.38,30.88376,30.88376,30.88376,30.88376,30.88376,30.88376,30.88376,30.88376,31.11772,30.57182,32.60424,30.25988,55.38,29.94794,995.28,32.09645
4,VIC1,2021/03/12 13:00:00,30.0,30.0,32.62986,30.0,32.91906,30.0,67.42588,30.26209,30.0,33.92531,30.0,35.98982,23.23,55.0,30.0,30.0,30.01885,30.0,31.17798,30.0,33.2729,30.0,54.41564,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.26209,30.0,30.26209,30.0,31.26997,31.17798
0,NSW1,2021/03/12 13:30:00,35.5801,35.5801,38.02469,35.5801,39.49742,35.47,156.24164,35.5801,35.5801,36.90602,35.5801,39.15005,35.5801,55.41798,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,39.12,35.55,49.9,32.5701,35.5801,35.5801,35.5801,35.5801,35.5801,35.56755,35.5801,35.5801,35.5801,35.5801,35.5801,35.7066,35.5801,36.63141,35.5801
1,QLD1,2021/03/12 13:30:00,36.62,36.62,37.73,36.62,38.9,36.62,71.31003,36.62,36.62,36.62,36.62,38.73993,36.62,45.90708,36.62,36.62,36.62,36.62,36.62,36.62,38.9,35.01228,49.37727,31.3688,38.9,35.04193,43.52724,34.26778,195.0,24.52,591.42,36.62,36.62,36.62,36.62,36.62,36.62,36.62,36.62
2,SA1,2021/03/12 13:30:00,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-190.0,-348.99446,-51.0,-340.02337,35.0,-325.04669,-190.0,-348.98333,-51.0,-341.48007,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,261.59762
3,TAS1,2021/03/12 13:30:00,30.58261,30.58261,32.68383,30.58261,33.94971,30.57182,69.76253,30.88199,30.57182,32.97808,30.57182,37.05622,25.69276,55.38,30.57182,30.57182,30.57182,30.57182,30.57182,30.57182,33.95447,30.57182,44.15998,28.0668,30.58261,30.58261,30.58261,30.58261,30.58261,30.57182,30.58261,31.19709,30.25988,31.81991,30.02593,33.46652,29.71399,995.14,30.58261
4,VIC1,2021/03/12 13:30:00,30.01058,30.01058,32.07251,30.01058,33.31471,30.0,69.8838,30.30437,30.0,32.36125,30.0,36.36311,22.06624,55.0,30.0,30.0,30.0,30.0,30.0,30.0,33.31938,30.0,43.334,27.47175,30.01058,30.01058,30.01058,30.01058,30.01058,30.0,30.01058,30.30437,30.0,30.60028,30.0,31.00821,30.0,31.81133,30.01058
0,NSW1,2021/03/12 14:00:00,35.5801,35.5801,35.89306,35.5801,39.15005,35.47,92.30007,35.5801,35.5801,35.5801,35.5801,39.15005,35.57993,56.43661,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,39.12,35.55,54.85457,35.47,35.5801,35.5801,35.5801,35.5801,35.5801,35.55,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801
1,QLD1,2021/03/12 14:00:00,38.9,38.9,38.9,38.9,38.9,38.9,80.31003,38.9,38.9,38.9,38.9,38.9,38.9,54.84776,38.9,38.9,38.9,38.9,38.9,38.9,43.73009,36.62,57.1164,34.989,43.73009,36.62,55.73003,35.09761,200.11,25.00003,591.42,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9
2,SA1,2021/03/12 14:00:00,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,29.43165,-40.0,32.61991,-190.0,53.28659,-326.33624,32.70951,-40.0,49.73881,-190.0,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06,350.0
3,TAS1,2021/03/12 14:00:00,30.64981,30.64981,30.64981,30.64981,33.10532,30.64981,58.88691,30.6807,30.64981,31.28347,30.64981,36.47115,29.211,55.38,30.64981,30.64981,30.6807,30.64981,31.28347,30.64981,34.06333,30.64981,48.45227,30.64981,30.64981,30.64981,30.64981,30.64981,30.64981,30.64981,30.64981,30.96175,30.33787,31.30521,30.02593,48.18,29.71399,995.22,31.28347
4,VIC1,2021/03/12 14:00:00,30.0,30.0,30.0,30.0,32.40345,30.0,58.98927,30.03024,30.0,30.62023,30.0,35.69792,28.5917,55.0,30.0,30.0,30.03024,30.0,30.62023,30.0,33.34115,30.0,47.66761,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.03024,30.0,30.32417,30.0,30.32417,30.62023
0,NSW1,2021/03/12 14:30:00,35.70463,35.5801,39.12,35.5801,44.58441,35.55,286.4524,35.5801,35.5801,39.12,35.5801,42.24088,35.5801,56.15049,35.5801,35.5801,35.5801,35.5801,35.71906,35.5801,39.15005,35.5801,63.57592,35.55,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,35.5801,36.6201,35.5801,39.12,39.00038
1,QLD1,2021/03/12 14:30:00,43.73007,43.73007,43.73007,43.50255,43.73007,39.21996,195.0,43.73007,43.73007,43.73007,43.73007,43.73007,43.73007,53.45978,43.73007,43.73007,43.73007,43.73007,43.73007,43.73007,47.25,38.9,62.8244,34.86878,43.73007,38.9,49.61,34.89831,200.11,26.25,592.42,43.73007,43.73007,43.73007,43.73007,43.73007,43.73007,43.73007,43.73007
2,SA1,2021/03/12 14:30:00,27.6211,27.6211,30.26323,27.6211,34.49049,27.6211,62.0,28.06616,27.6211,31.46244,27.6211,34.98,26.68778,49.55627,31.50002,24.73181,35.12528,-93.61,62.0,-200.0,34.6283,24.73181,59.74295,-93.61,27.6211,27.6211,27.6211,27.6211,27.6211,27.6211,27.6211,27.79448,27.6211,28.06616,27.6211,29.16818,27.6211,31.76774,300.0
3,TAS1,2021/03/12 14:30:00,30.10391,30.10391,32.98354,30.10391,37.59078,30.10391,90.06571,30.58897,30.10391,34.29054,30.10391,38.95701,29.16205,54.90456,30.29288,30.10391,30.58897,30.10391,31.00785,30.10391,33.98631,30.10391,54.76159,30.10391,30.10391,30.10391,30.10391,30.10391,30.10391,30.10391,30.10391,30.5283,29.79197,31.14366,29.48003,32.69593,29.16809,68.15377,33.85638
4,VIC1,2021/03/12 14:30:00,30.0,30.0,32.86968,30.0,37.46103,30.0,91.65428,30.48339,30.0,34.17218,30.0,38.82254,28.9863,55.0,30.18831,30.0,30.48339,30.0,30.90082,30.0,33.869,30.0,55.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.18831,30.0,30.48339,30.0,31.68032,30.0,34.50377,33.73952
0,NSW1,2021/03/12 15:00:00,39.12,35.58019,41.28283,35.55,49.9,33.5322,288.28569,39.12,35.58019,39.9412,35.58019,49.9,35.55,117.30563,39.12,37.26943,39.12,35.58019,39.12,35.58019,48.81448,35.4601,67.05639,28.11396,39.12,35.58019,39.12,35.55,39.12,35.55,39.12,39.12,37.26943,39.12,35.58019,39.59381,35.58019,42.06704,39.12
1,QLD1,2021/03/12 15:00:00,38.43449,34.95671,39.95974,34.92705,47.25,32.94461,100.0,38.43449,34.95671,38.94998,34.95671,44.68003,34.92705,89.11436,38.43449,36.61635,38.43449,34.95671,38.43449,34.95671,47.25,34.32362,65.39226,26.29997,38.94998,34.43986,43.73007,26.39031,200.11,24.52,591.42,38.43449,36.61635,38.43449,34.95671,38.9,34.95671,40.71881,38.43449
2,SA1,2021/03/12 15:00:00,34.38689,31.5785,36.28804,31.5517,42.96198,30.04865,62.0,35.05594,30.97442,36.48507,30.3791,47.26845,30.04865,62.0,39.17058,29.20571,43.53884,24.91701,62.0,-200.0,47.8963,27.50161,62.0,20.46198,34.38689,31.5785,34.38689,31.5517,34.38689,31.24882,34.38689,34.72019,32.76022,35.05594,30.97442,35.82287,30.67568,38.79612,350.0
3,TAS1,2021/03/12 15:00:00,34.53937,31.71853,36.35478,31.69162,43.82945,30.25988,116.49432,35.12042,31.11178,36.55218,30.59265,48.22288,30.25988,116.49432,34.87415,32.61048,35.12042,31.11178,35.36742,31.11178,44.13196,30.78706,59.46958,25.94525,34.53937,31.71853,34.53937,31.69162,34.53937,31.38739,34.53937,35.14448,32.61048,35.75728,30.62946,36.91144,30.01559,64.43582,35.36742
4,VIC1,2021/03/12 15:00:00,34.33122,31.52737,36.22929,31.50062,43.79161,30.0,117.30776,34.99919,30.92428,36.42601,30.32991,48.18124,30.0,117.61564,34.66398,32.41394,34.99919,30.92428,35.33688,30.92428,44.09385,30.52265,59.41823,25.39518,34.33122,31.52737,34.33122,31.50062,34.33122,31.19823,34.33122,34.66398,32.70718,34.99919,30.92428,35.76488,30.62602,38.73331,35.33688
0,NSW1,2021/03/12 15:30:00,38.49565,35.55,39.12,35.47,49.9,33.36877,286.20226,38.06598,35.55,39.12,35.55,49.9,35.55,98.98475,35.58031,35.55,38.06598,35.55,38.1899,35.55,43.41013,35.01961,61.17608,34.01726,35.58031,35.58023,39.12,35.58023,39.12,35.58023,39.12,35.58023,35.55,37.37211,35.55,38.86721,35.55,39.12,38.69621
1,QLD1,2021/03/12 15:30:00,30.2,30.2,30.2,30.2,38.9,30.2,47.25,30.2,30.2,30.2,30.2,34.29173,30.2,38.94998,30.2,30.2,30.2,30.2,30.2,30.2,38.94998,26.29997,47.29999,26.25,34.18974,26.84951,38.44007,26.25,47.29999,24.52,591.42,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2
2,SA1,2021/03/12 15:30:00,33.67777,31.40257,34.22398,31.3319,41.46861,30.04865,62.0,33.95056,30.80118,35.0,30.20847,45.63929,30.04865,62.0,35.0,27.97715,42.16597,24.77764,62.0,-200.0,43.24247,27.03069,62.0,24.17228,31.42935,31.42927,34.22398,31.42927,34.22398,31.42927,34.22398,31.42927,31.10078,33.33171,30.80118,35.0,30.50375,35.50939,1015.13
3,TAS1,2021/03/12 15:30:00,33.04048,30.80834,33.48753,30.73901,42.07954,29.48003,88.58041,33.22,30.21832,34.61719,29.63683,46.31166,29.48003,93.86862,31.04106,30.51225,33.22,30.21832,33.22,29.92652,38.14829,29.48003,53.61781,29.48003,30.8346,30.83454,33.48753,30.83454,33.48753,30.83454,33.48753,31.07924,30.27011,33.22,29.64873,35.06437,29.04578,37.44954,33.59085
4,VIC1,2021/03/12 15:30:00,33.62325,31.35173,34.16857,31.28118,43.16429,30.0,92.35165,33.8956,30.75131,35.50958,30.15956,47.50551,30.0,97.86439,31.58856,31.05043,33.8956,30.75131,34.00594,30.45436,39.02763,30.0,55.0,30.0,31.37846,31.37839,34.16857,31.37839,34.16857,31.37839,34.16857,31.37839,31.05043,33.27775,30.75131,34.94334,30.45436,36.1951,34.45678
0,NSW1,2021/03/12 16:00:00,35.47,34.22806,35.55,33.3899,39.12,32.3799,284.17229,35.47,34.8974,35.55,34.8974,36.83027,34.8974,89.70172,35.4601,35.4601,35.4601,34.8974,35.4601,34.8974,35.55,33.3899,45.83122,32.3801,35.4601,35.4601,35.47,35.4601,35.55,35.4601,35.55,35.4601,35.4601,35.47,35.07189,35.47,34.8974,35.55,35.4601
1,QLD1,2021/03/12 16:00:00,30.2,30.06,30.2,30.06,30.2,26.29997,38.94998,30.2,30.2,30.2,30.2,30.2,30.2,33.67277,30.2,30.2,30.2,30.2,30.2,30.2,33.91843,26.25,43.73007,26.25,33.83265,26.29997,34.46529,26.25,47.29999,-9.10426,591.42,30.2,30.2,30.2,30.2,30.2,30.2,30.2,30.2
2,SA1,2021/03/12 16:00:00,40.5095,39.47102,40.60087,39.47102,43.43354,39.47102,61.99999,41.29977,39.47102,41.50286,39.47102,45.439,39.47102,61.99999,61.99999,35.81241,61.99999,-190.0,278.81,-913.34615,61.99999,35.24412,61.99999,-190.0,40.49819,40.49819,40.5095,40.49819,40.60087,40.7915,39.99276,40.89178,40.49819,41.29977,39.66838,41.50286,39.47102,42.15286,10002.795
3,TAS1,2021/03/12 16:00:00,28.64524,27.91066,28.70987,27.91066,31.02685,27.91066,67.18099,29.20425,27.91066,29.8387,27.91066,32.45989,27.91066,82.96521,28.63724,28.36086,28.63724,27.91066,28.91565,27.91066,29.27014,27.91066,38.14862,27.71818,28.63724,28.63724,28.64524,28.63724,28.70987,28.84472,28.70987,29.23871,28.39728,29.85682,27.58018,30.47517,27.36496,31.81928,28.63724
4,VIC1,2021/03/12 16:00:00,30.7893,30.0,30.85874,30.0,33.63001,30.0,73.01101,31.38995,30.0,32.07165,30.0,35.18281,30.0,90.67475,30.7807,30.48373,30.7807,30.0,31.07985,30.0,31.46074,30.0,41.34692,29.77663,30.7807,30.7807,30.7893,30.7807,30.85874,31.00363,30.85874,31.07985,30.7807,31.38995,30.15,31.69359,30.0,32.3805,30.7807
0,NSW1,2021/03/12 16:30:00,35.47,35.46975,35.55,35.46,41.38339,32.62088,225.56822,35.47,35.46975,35.55,35.46975,40.8215,35.46,65.11767,35.47,35.47,35.47,35.47,35.55,35.47,39.8225,34.22582,61.54944,32.5,35.47,35.46975,35.55,35.4601,39.12008,33.2515,63.97435,35.47,35.47,35.47,35.47,35.47,35.46975,35.55,35.55
1,QLD1,2021/03/12 16:30:00,33.88364,33.8834,33.96006,33.87409,38.95002,31.16195,200.11,33.88364,33.8834,33.96006,33.8834,38.95002,33.87409,59.5,33.88364,33.88364,33.88364,33.88364,33.96006,33.88364,38.9,32.21332,58.79671,30.2,34.64833,33.38411,35.51246,32.64152,40.87661,29.49865,200.11,33.88364,33.88364,33.88364,33.88364,33.88364,33.8834,33.96006,33.96006
2,SA1,2021/03/12 16:30:00,24.9536,24.95343,25.00988,24.94657,28.55794,23.61863,42.0,25.43706,24.47705,25.98622,24.00758,31.28902,23.61863,42.0,28.21115,0.0,32.36213,-13.09996,39.32943,-649.33,31.67292,0.0,42.0,-13.29996,24.9536,24.95343,25.00988,24.94664,26.99607,23.61863,42.0,25.19444,24.71454,25.43706,24.47722,25.43706,24.24146,25.98622,119.0
3,TAS1,2021/03/12 16:30:00,29.59752,29.59732,29.6643,29.58918,33.4354,28.01359,76.16393,30.17114,29.03209,30.74,28.47508,36.63383,28.01359,61.25625,29.88327,29.31387,30.17114,29.31387,30.74,29.31387,33.11695,28.01359,50.70118,28.01359,29.59752,29.59732,29.6643,29.58926,31.60625,28.01359,50.70118,30.12036,29.00941,30.73566,28.43542,30.90085,27.94599,32.3608,30.87473
4,VIC1,2021/03/12 16:30:00,31.69566,31.69544,31.76715,31.68672,36.27383,30.0,83.04432,32.30974,31.09034,33.00728,30.49404,39.7428,30.0,66.44783,32.00156,31.392,32.30974,31.392,33.00507,31.392,35.92845,30.0,55.0,30.0,31.69566,31.69544,31.76715,31.68681,34.28997,30.0,55.0,32.00156,31.392,32.30974,31.09056,32.30974,30.79111,33.00728,33.32313
0,NSW1,2021/03/12 17:00:00,42.39189,38.81699,44.62483,36.54181,60.99,35.47,218.31247,41.36153,39.11267,44.62483,38.41511,60.61406,35.55,213.51652,39.12,39.12,39.12,39.12,44.62483,38.5201,60.24571,35.55,127.0598,35.46,42.18663,39.12,43.31167,36.95708,60.99,35.47,61.41232,39.45173,39.12,40.94112,39.12,42.25293,39.12,53.76022,44.62483
1,QLD1,2021/03/12 17:00:00,41.8528,38.9,43.73007,36.61995,58.88372,35.54586,200.11,40.83554,38.90456,43.73007,38.49726,58.52076,35.62603,200.11,38.91185,38.91185,38.91185,38.91185,43.73007,38.60248,59.03773,35.09791,124.51215,34.23539,42.59423,38.62251,43.73014,35.68077,63.93371,32.27309,591.42,38.95003,38.91185,40.42047,38.91185,41.7156,38.91185,51.90362,43.73007
2,SA1,2021/03/12 17:00:00,42.0,42.0,42.47164,42.0,57.33878,42.0,119.0,42.0,42.0,44.54209,42.0,61.0,39.58824,198.58809,42.0,42.0,42.34673,38.75836,61.0,36.07665,58.36865,38.48227,119.0,34.52622,42.0,42.0,42.0,42.0,57.33878,42.0,57.33878,42.0,42.0,42.0,42.0,42.0,42.0,54.17077,1015.13
3,TAS1,2021/03/12 17:00:00,35.53472,32.83507,36.70506,31.99966,47.00261,31.0608,59.12306,35.33571,32.63734,38.50357,31.99966,47.74664,28.78545,75.02474,33.09285,33.09285,33.09285,32.77755,38.13845,31.99966,46.08125,30.71153,66.80382,29.83825,35.36175,33.09285,35.96332,31.99966,43.67008,31.0608,42.41608,33.99558,31.99966,35.79079,30.84,37.32455,26.35455,49.83537,38.13845
4,VIC1,2021/03/12 17:00:00,39.44693,36.46585,40.73927,34.98631,55.0,33.96013,117.25461,39.22717,36.05,42.72527,35.07023,59.14172,31.23058,220.4029,36.75051,36.75051,36.75051,36.40234,42.32208,35.16608,55.0,33.39674,115.99646,32.37243,39.25593,36.75051,39.92021,35.05,55.0,33.96013,55.0,37.16787,36.4496,38.82845,36.40234,40.07257,36.40234,51.9612,42.32208
0,NSW1,2021/03/12 17:30:00,39.12,35.55,39.76593,35.47012,57.0037,35.46,218.00487,39.12,35.55,39.12,35.55,47.80078,35.47,110.0,38.90785,38.34485,38.90785,35.55,38.90785,35.55,45.23012,35.4601,60.99,32.25784,39.12,35.55,39.12,35.55,53.07019,35.4601,60.99,39.12,38.24964,39.12,37.52167,39.12,37.42178,40.23436,39.12
1,QLD1,2021/03/12 17:30:00,38.0119,34.62778,38.63954,34.54997,53.50003,34.54011,200.11,38.0119,34.62778,38.0119,34.62778,44.86277,34.54985,101.72062,37.80577,37.25872,37.80577,34.62778,37.80577,34.62778,43.73007,33.77817,58.5304,30.27516,38.67748,33.86381,38.96729,33.36496,54.88,31.36946,591.42,38.0119,37.1662,38.0119,36.45885,38.0119,36.36179,38.9,38.10516
2,SA1,2021/03/12 17:30:00,41.0,40.3571,41.0,41.0,42.0,41.0,53.88271,41.0,39.59361,41.0,39.58394,42.0,37.55179,54.09849,42.0,39.53482,42.0,33.16344,42.51469,25.63873,42.0,36.92554,50.13373,30.67257,41.0,40.3571,41.0,41.0,42.0,41.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,41.82022,278.81
3,TAS1,2021/03/12 17:30:00,32.21764,30.39507,32.54234,30.32676,39.72682,30.3181,50.82306,32.53879,29.81987,32.51649,29.25314,37.36605,27.8979,73.0015,32.0419,31.99966,32.0419,29.81987,32.0419,29.25314,33.30731,29.46074,42.92544,27.7948,32.21764,30.39507,32.21764,30.39507,35.56993,30.31818,35.85769,33.04534,31.49665,33.52791,28.96581,33.97494,26.35455,37.0222,32.53879
4,VIC1,2021/03/12 17:30:00,35.69357,33.06173,36.28292,32.98744,50.53409,32.97803,99.84528,36.38185,32.43625,37.00374,31.82,46.61368,30.11124,113.48509,35.5,34.98631,35.5,32.43625,35.5,31.82,41.26851,32.04574,55.64802,30.0,35.69357,33.06173,35.69357,33.06173,47.04702,32.97812,53.549,36.03642,34.89944,36.28,34.23523,36.38185,34.14409,38.50014,36.38185
0,NSW1,2021/03/12 18:00:00,60.99,48.09525,72.52607,40.95275,205.94346,36.89531,299.6,60.99,52.08302,69.14613,44.19711,140.81916,39.12,299.6,60.99,60.41104,60.99,52.08302,69.14613,44.63686,143.92271,39.12,299.6,35.47,60.99,51.06499,72.52607,42.50576,160.59574,37.79845,289.18027,60.99,60.99,60.99,60.99,66.84844,60.6891,75.24036,69.80654
1,QLD1,2021/03/12 18:00:00,59.26242,46.8828,70.47173,40.52,200.11,37.05489,281.39593,59.26242,50.77004,67.18753,43.73007,136.83038,38.94998,281.39593,59.26242,58.69987,59.26242,50.77004,67.18753,43.73007,142.40187,38.41901,294.23144,34.3194,60.34551,48.67937,73.38675,40.52,200.11,34.46586,593.42,59.26242,59.26242,59.26242,59.26242,64.95492,59.15917,73.10914,67.82923
2,SA1,2021/03/12 18:00:00,61.5,49.41179,71.0398,42.20359,145.42553,42.0,159.3405,62.0675,52.41235,71.0398,43.79724,141.81029,42.0,308.06186,65.64,58.70882,72.46316,50.08224,380.0,42.0,142.42273,42.0,332.86825,42.0,61.5,52.37991,71.0398,43.76643,142.52697,42.0,156.33316,61.5,60.83831,62.0675,61.17547,68.67918,60.90905,77.05347,15000.0
3,TAS1,2021/03/12 18:00:00,51.14931,40.72,59.51939,34.76047,80.76147,31.99966,80.76147,52.13422,43.26223,59.51939,36.105,80.76147,31.36666,162.30196,51.63993,50.18133,52.13422,43.26223,59.51939,36.8164,80.76147,32.88892,146.02417,30.49735,51.14931,43.23493,59.51939,36.07902,80.76147,32.69895,80.76147,52.14746,38.90559,52.94856,31.99966,59.20641,26.5487,68.77404,59.51939
4,VIC1,2021/03/12 18:00:00,56.06073,44.6321,65.4,38.00391,133.19,34.89643,133.19,57.14001,47.41792,65.4,39.47349,133.19,33.94201,294.2968,56.59835,55.0,57.14001,47.41792,65.4,40.25106,128.54081,35.95828,267.57992,32.91595,56.06073,47.38801,65.4,39.44509,133.19,35.75064,133.19,56.59835,55.5271,57.14001,55.5271,63.22679,55.25315,71.16406,65.4
0,NSW1,2021/03/12 18:30:00,139.0913,81.90098,269.94601,78.30113,299.6,44.52383,299.99,127.30601,83.50114,243.72477,83.50114,299.6,60.99,299.99,110.00003,110.00003,110.00003,93.07067,126.88708,83.50114,299.6,60.99,299.99,35.5499,139.0913,81.90098,269.94601,79.05623,299.6,55.58019,299.6,110.00003,110.00003,110.00003,110.00003,110.00003,110.00003,136.42584,136.42584
1,QLD1,2021/03/12 18:30:00,135.15146,80.44098,262.29964,76.9053,291.11367,43.73013,291.49262,123.7,82.01262,236.82113,82.01262,291.11367,59.90277,291.49262,108.03912,108.03912,108.03912,91.41155,123.7,82.01262,296.46209,58.57984,303.57879,34.65698,137.6345,78.66447,273.17538,74.25964,412.849,49.94122,1552.01,108.03912,108.03912,108.03912,108.03912,108.03912,108.03912,132.56151,132.56151
2,SA1,2021/03/12 18:30:00,278.0,278.0,278.81,278.0,308.9748,278.0,308.9748,278.0,278.0,278.81,278.0,337.49101,278.0,374.93296,379.0,221.77494,1015.13,92.52321,3585.05562,75.1702,532.12443,83.3,1033.81,39.27613,278.0,278.0,278.81,278.0,308.9748,278.0,308.9748,278.0,278.0,278.0,278.0,278.0,278.0,278.0,15000.0
3,TAS1,2021/03/12 18:30:00,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,11.38,7.65,11.38,-0.64,22.88,-0.64,109.49775,11.38
4,VIC1,2021/03/12 18:30:00,120.0,72.04,228.4094,70.89,253.12129,41.08834,253.12129,111.97821,72.04,214.38,72.04,276.48261,51.10432,307.15617,95.06,95.06,95.06,80.29604,110.53641,72.04,258.4777,55.0,263.87083,31.57257,120.0,72.04,228.4094,70.89,253.12129,50.80377,253.12129,95.06,95.06,95.06,95.06,95.06,95.06,120.0,120.0
0,NSW1,2021/03/12 19:00:00,85.59324,80.23953,124.89124,61.65716,299.6,39.12008,299.99,83.94286,83.76803,85.72561,64.08738,299.6,43.17217,299.99,83.82629,83.82629,83.82629,83.82629,83.82629,82.60281,299.6,44.48182,299.99,35.5499,85.59324,80.23953,119.40507,61.65716,299.6,41.99147,299.6,83.82629,83.82629,83.82629,83.82629,83.82629,83.82629,83.94286,83.82629
1,QLD1,2021/03/12 19:00:00,85.41221,80.06982,123.7,61.52676,296.74234,39.62562,297.12862,83.76532,83.59086,85.5443,63.95184,296.74234,43.73007,297.12862,83.649,83.649,83.649,83.649,83.649,82.4281,301.20937,43.73013,308.45592,35.74086,86.69933,78.29792,123.7,59.2764,591.42,38.9,1552.01,83.649,83.649,83.649,83.649,83.649,83.649,83.76532,83.649
2,SA1,2021/03/12 19:00:00,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,1015.13,278.0,1500.0,89.49304,15000.0,72.47927,1024.40566,278.0,1500.0,39.07094,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,15000.0
3,TAS1,2021/03/12 19:00:00,-1.36898,-1.32876,-9.45989,-2.20872,-32.61,-1.52932,-32.61,-1.36898,-1.36373,-1.42248,-2.20872,-32.61,-1.53139,-27.49568,-1.36548,-1.36548,-7.85359,-1.36548,-11.68106,-2.76441,-32.61,-1.67293,-32.61,-1.38366,-1.36898,-1.32876,-7.51564,-2.20872,-32.61,-1.62063,-32.61,-0.62,-69.44,-0.62,-69.46,2.00782,-69.49,65.39614,-26.06534
4,VIC1,2021/03/12 19:00:00,72.04004,70.89,103.07835,55.0,247.27334,35.57262,247.59522,72.04004,71.89,73.57,55.0,272.43188,35.63193,299.9182,71.94,71.94,71.94,71.94,71.94,70.89,252.16007,39.67909,257.45241,31.40762,72.04004,70.89,98.55037,55.0,247.27334,38.18363,247.27334,71.94,71.94,71.94,71.94,71.94,71.94,72.04004,71.94
0,NSW1,2021/03/12 19:30:00,60.99,39.36235,63.8325,39.07726,130.74263,35.47,299.6,60.99,39.37009,60.99,39.12008,128.8149,36.20241,299.6,44.3696,44.3696,44.3696,43.3991,44.3696,42.59804,101.22699,35.58025,299.6,34.81773,60.99,39.96145,63.8325,39.12008,118.22115,35.5499,299.6,44.86565,44.3696,57.60296,44.3696,57.88352,44.3696,60.99,44.5326
1,QLD1,2021/03/12 19:30:00,59.00544,38.95,61.75545,38.95,123.7,36.15696,283.46165,59.00544,38.95,59.00544,38.95,123.7,36.90355,283.46165,43.57,43.57,43.57,42.61699,43.57,41.83037,99.40275,35.46438,294.20082,34.19027,59.89088,38.95,64.1019,37.84715,123.7,32.89533,593.42,43.73007,43.57,55.72861,43.57,56.00004,43.57,59.00544,43.73007
2,SA1,2021/03/12 19:30:00,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,1085.21152,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,1132.64867,13044.44,1015.13,15000.0,379.0,15000.0,44.81537,13044.44,1015.13,15000.0,379.0,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,1085.21152,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,1015.13,15000.0
